0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,class
-246.41649,106.375,-25.870504,43.000183,-34.313793,-12.987801,-21.222097,-22.861122,-15.503382,-9.009058,-9.267775,-15.82197,-5.67725,-5.1235647,-4.3308945,-15.637565,-4.8365955,-7.890025,-8.413926,-6.9705853,-8.798496,-4.5793695,-9.014084,0.038320087,-1.8534387,1.8411789,3.8404715,1.4130856,2.4136481,1.1506815,3.0830345,1.656537,3.0393453,1.2916377,0.96192026,0.44966638,1.6190823,1.9010307,0.18400088,0.46047044,5
-284.22308,107.97117,-24.97709,34.564003,-43.218014,-5.7230573,-24.981533,-21.658607,-14.459836,-9.081214,-7.4071503,-14.655256,-4.3881817,-5.8095236,-2.3939621,-16.555386,-4.7249756,-6.8553147,-7.915342,-6.533012,-7.957136,-3.8700461,-10.764259,-2.9285393,-6.047599,-2.1938493,1.2469239,2.1898556,5.743351,6.4619865,6.722778,2.2828383,2.3181946,0.6928195,1.2533753,-0.13482763,0.6450901,-0.10378197,-1.2224008,0.04657564,5
-236.7402,129.06383,-40.106453,42.46213,-31.19508,-15.724293,-20.89601,-27.544552,-15.592804,-11.576025,-8.078174,-13.580963,-7.9032817,-2.3893373,-3.9171062,-15.203715,-5.594462,-7.691886,-6.3915653,-7.629844,-8.173115,-4.8593183,-12.310852,-3.6513689,-5.0539894,-1.8448693,1.5361147,1.9032542,3.7671967,2.5473406,4.1195188,2.0367448,4.338296,2.345083,0.58323467,-1.1287183,-1.256687,0.40739992,-0.15457486,-0.055824846,5
-256.28845,122.31578,-30.634825,32.806206,-36.612938,-9.856105,-22.374645,-25.247135,-17.025042,-9.495315,-6.806754,-15.821112,-4.1413536,-4.7119064,-5.560714,-14.364671,-5.448465,-6.3861904,-6.8163714,-7.1888657,-8.036909,-3.3849196,-9.859292,-3.793172,-6.422972,-4.6878266,-1.6351995,-1.4710594,1.5488418,2.0880682,3.9564488,2.924101,4.573133,2.3934186,1.7670342,1.4847102,1.815087,3.6848204,2.7842531,2.2568028,5
-265.54813,86.56149,-30.127142,55.950275,-29.561548,-11.40919,-27.733627,-19.740005,-12.00223,-13.560118,-5.431161,-13.351501,-7.6850033,-6.6068916,-0.6353543,-15.438565,-5.8223076,-3.892301,-7.525445,-6.119586,-8.028745,-4.3852496,-11.670775,-4.5004053,-7.630118,-5.74396,-1.5455992,-0.2141345,5.10919,4.4456086,5.7959323,1.6944727,1.8756589,1.1453475,1.293714,1.3741635,1.637434,1.5674111,0.20577407,2.9190526,5
-280.15613,112.13071,-29.903755,44.708477,-32.576683,-11.9998665,-23.760136,-20.445812,-12.558044,-12.319101,-10.774197,-15.543105,-4.1196437,-6.4406466,-3.7983599,-12.940142,-5.7077518,-6.6948137,-7.3391476,-5.734159,-6.3733163,-2.9496725,-7.345914,-0.91260934,-5.1072965,-3.4731636,-2.389744,-2.0476391,0.109625354,0.6280633,3.8609579,0.79146355,3.0406,2.0166202,1.1877121,0.035490464,0.060644023,0.7663224,0.33371365,0.8833765,5
-265.1358,101.28847,-32.24378,53.323338,-35.690998,-12.711175,-24.525322,-19.814058,-12.140896,-11.801244,-7.973611,-16.22797,-6.7966604,-5.7875757,-3.3850796,-15.540522,-5.26805,-5.9157076,-7.7751594,-6.6958094,-7.0243187,-4.833303,-11.138616,-3.1312997,-6.656294,-2.6047237,-0.77578735,-0.5524154,2.8466892,1.491818,3.6585438,0.8585023,1.6751021,1.1767697,2.5308774,2.700636,3.6290028,2.4136655,0.46019,1.3962619,5
-252.44203,112.7748,-38.420418,51.612072,-35.203842,-14.677722,-28.499495,-20.186186,-11.545824,-12.69951,-11.726533,-14.654314,-6.90584,-5.160973,-0.3150556,-17.886011,-4.985832,-6.7052813,-9.163598,-7.526252,-7.3654265,-4.944271,-10.601573,-0.7024567,-4.965732,-0.14971973,1.3669871,1.0356646,2.9056954,1.9936744,3.193597,0.31585425,3.8470688,2.8041646,2.5686972,-0.5911687,0.19317189,1.1623772,1.202887,2.0605474,5
-273.23428,112.970764,-40.374874,45.5037,-34.685757,-9.917646,-25.687624,-21.805674,-12.535899,-11.380858,-8.031379,-14.841575,-6.0074353,-6.127562,-3.5825834,-15.98958,-5.6179786,-6.405127,-7.7021146,-6.7735543,-6.9057403,-4.3142076,-10.032633,-2.402669,-6.5001874,-2.4704807,-0.6547558,0.8064714,4.2569633,3.7105021,6.67621,3.8351634,4.8442283,2.9010296,2.049719,0.1482807,0.97227246,1.5642941,0.31414497,0.54831785,5
-243.69798,109.21237,-33.97335,47.37808,-35.080414,-9.110001,-23.348986,-22.253588,-13.518496,-9.835932,-8.458218,-14.468052,-5.0108714,-5.340586,-1.9538624,-15.37348,-5.7362995,-6.212757,-7.2978363,-7.364218,-6.7813582,-4.512029,-11.683153,-2.5810907,-7.0627294,-4.5233216,-1.7970619,-1.7736264,1.2054857,2.3797143,4.22113,1.1803182,3.1416445,2.820197,3.6171126,2.3473904,1.9768932,0.5794501,-0.5920737,0.77203554,5
-248.51363,121.06995,-42.475365,47.000565,-37.17664,-14.822914,-23.525635,-21.88435,-10.242596,-9.763432,-10.029617,-16.407385,-5.9610977,-5.1755753,-6.0915723,-15.768343,-5.514471,-7.581801,-8.039726,-7.926368,-6.3438888,-4.574335,-10.728236,-2.079123,-6.0423574,-1.4789613,1.8757484,2.323668,5.529196,5.0141287,5.5454493,1.4331727,2.0231934,1.318005,1.1438394,1.0614821,0.91305244,-0.45429116,-1.4124287,-0.71687,5
-237.59378,114.570885,-35.44437,42.48571,-34.683243,-15.459574,-23.732084,-20.645903,-12.904373,-10.185963,-9.629621,-16.172066,-6.0047474,-5.4063406,-3.6438785,-15.416501,-4.8586993,-5.855389,-8.621433,-6.065463,-5.613799,-4.505528,-9.248713,-1.5377642,-5.007516,-1.5565705,0.054237366,0.70770276,2.4158897,1.7921288,4.482509,1.5301759,3.7812738,2.8009884,2.0141103,0.57636017,0.22072527,0.033800263,-0.7082278,0.26692483,5
-268.20203,114.39701,-20.354092,39.677914,-34.58013,-12.043128,-19.690361,-22.792913,-11.771163,-10.724813,-10.778531,-14.387833,-6.270573,-3.8381073,-4.449372,-15.459226,-5.758828,-7.158742,-8.044998,-7.0747786,-6.8819704,-6.0280447,-11.881069,-4.481251,-7.542855,-2.9835794,2.6415224,3.7505853,6.0931115,6.3138223,5.4559,1.9271435,4.0118876,3.110458,2.4474132,-0.366857,-1.5873053,-1.5137898,-1.0591905,0.061371718,5
-262.34106,115.58924,-30.52089,35.833244,-31.11144,-15.393113,-27.205996,-20.84931,-9.140951,-10.0615635,-10.277968,-15.870483,-5.2093363,-4.641323,-3.599123,-14.63731,-5.9811473,-5.79512,-9.212915,-6.095591,-6.8343635,-4.7308965,-8.290878,-2.850771,-5.3155246,-2.6391706,0.16330926,-0.30204853,1.6994141,1.5703115,3.0170376,1.3331927,2.9452786,1.566796,0.57274604,-0.11628898,0.035209835,1.4821187,1.8521202,2.6642642,5
-303.05835,113.13384,-26.705801,36.434216,-21.476816,-24.998022,-17.861904,-26.160954,-8.331396,-8.485062,-8.387006,-11.6287,-5.5323877,0.35035563,-9.05096,-11.795952,-7.6280084,-5.0796027,-5.7605777,-10.492648,-2.8193376,-4.0600266,-10.092376,-1.2738501,-6.61875,-6.016679,-1.7318974,-3.9914248,0.38114268,0.35614637,1.1566747,-0.114440925,-0.9328959,-0.12322865,-1.9805315,-0.55295557,0.47645277,1.7435495,2.783281,2.677839,5
-286.78726,91.05173,-17.86238,38.948826,-24.233995,-12.278058,-26.14351,-20.664595,-12.240162,-10.687088,-6.6554656,-13.897907,-5.174481,-4.171189,-2.1813262,-12.292232,-6.8110776,-5.0663285,-7.073212,-6.6027856,-7.1104274,-4.324114,-9.049813,-3.2343886,-4.8216486,-3.6342487,-1.3920088,-2.1160548,-0.8924579,-0.5126704,2.1398745,0.070560105,1.8582089,1.9304303,1.4707551,1.4628149,1.5442547,1.541432,0.64237434,1.2501296,5
-295.8397,98.7401,-26.3799,41.743156,-31.925232,-9.524239,-22.842838,-23.338724,-13.674151,-10.27108,-9.940985,-15.725414,-4.5690165,-5.7251935,-2.9462826,-14.58634,-6.6864257,-6.129834,-8.870533,-7.2074633,-8.953106,-5.398207,-8.873554,-1.2389455,-1.9032698,0.9771927,2.8324153,1.3735844,2.5197415,1.9912598,4.4717717,3.0027778,4.6746,2.8290799,1.4554403,-0.0963761,-0.19697079,0.99219,-0.66302353,-0.48852158,5
-240.76717,104.18483,-30.638374,43.709743,-40.00089,-9.810167,-22.168024,-20.624619,-16.44679,-8.757546,-9.150401,-14.169452,-3.666016,-5.940237,-0.6484858,-16.948849,-5.239279,-6.0513988,-9.079047,-6.651655,-6.3307204,-4.914037,-9.394663,-2.0089512,-7.2749987,-3.1454334,-3.4063685,-2.270769,0.9780053,3.711566,7.718515,5.532107,8.168948,3.9903765,2.636231,0.2539217,1.3708708,1.6590295,-0.18199144,-0.08636547,5
-292.7693,99.36139,-26.398693,47.550846,-25.987507,-12.822623,-25.432499,-17.790668,-11.543913,-11.244722,-10.001432,-15.449506,-5.264041,-5.054928,-2.5628066,-14.904314,-5.469235,-5.075621,-8.745111,-6.1350927,-4.980097,-5.2203965,-7.746423,-0.40567467,-5.6385455,-2.0303879,-2.7257905,-3.5688872,-1.2209312,-1.3984587,1.7622005,-0.057950772,2.446295,2.7195969,3.2725284,2.5205715,3.8918355,3.4554307,1.919795,1.4292947,5
-280.4852,93.095215,-20.628935,46.374977,-31.411003,-14.511021,-22.603798,-18.919123,-12.744554,-11.976856,-9.346346,-13.612388,-5.2241106,-6.423868,-3.2610307,-13.652332,-5.486499,-6.107796,-7.324011,-5.605039,-6.851267,-4.8380146,-10.338407,-2.956008,-6.8718967,-4.2837925,-1.5270259,-1.6202396,2.828564,3.4900482,6.0986705,3.4732752,4.1473813,2.3642702,2.1793306,1.462454,0.71678096,1.2161027,-0.8457442,-0.52049565,5
-262.113,109.8146,-26.564526,48.667995,-36.710255,-18.786928,-23.399862,-18.864822,-16.080853,-11.701319,-8.704393,-13.484133,-5.267254,-5.412668,-1.7940793,-15.463758,-4.999651,-6.3445992,-7.716164,-7.1383038,-6.92804,-6.1759615,-12.704569,-3.1265347,-8.190648,-2.94048,0.028864985,0.96297276,4.719188,5.059823,8.075482,3.958048,4.836271,1.6139165,0.016021978,-1.1281037,0.5056062,1.6644944,0.87152445,1.3542558,5
-250.57898,115.05085,-20.467573,41.739204,-26.78711,-17.399378,-22.416388,-26.594433,-12.777277,-9.622167,-14.0163355,-15.086282,-6.179117,-4.5593767,-3.8396842,-13.248407,-4.6057305,-6.0669355,-8.203625,-6.9716477,-6.909401,-5.710752,-10.07704,-4.1717024,-7.727425,-5.427442,-1.4962783,-0.21634592,3.0102565,3.9817276,4.6341023,2.725946,3.4099605,2.5429723,3.3264585,1.3716674,1.7054933,1.4941579,-0.28218734,1.2202601,5
-232.00078,107.112076,-47.99745,43.02293,-32.80231,-8.221024,-29.698738,-22.422873,-9.730222,-9.227212,-9.510792,-15.677598,-4.7437162,-5.1505036,-2.8817022,-17.947573,-5.003328,-6.8742933,-9.540815,-5.346275,-6.0899076,-4.0795393,-8.323459,0.16743076,-4.7605753,-0.43525583,0.7200339,0.27116054,2.970374,3.6212678,6.8002872,3.6461105,6.1250305,3.6326349,3.0379832,0.72189677,-0.109601006,-0.5672864,-2.2535498,-0.10733196,5
-314.93213,95.55059,-27.043287,40.263992,-28.181904,-12.417278,-27.823784,-19.712542,-13.931569,-11.050605,-6.8883996,-13.907764,-6.9065375,-5.997092,-1.2196932,-15.247945,-5.812439,-5.2972045,-7.8416348,-4.9140987,-5.896875,-3.395796,-7.4201803,-1.8352804,-4.238685,-1.4167461,-1.2114799,-0.0060963803,1.6835798,0.98758066,3.7609606,0.71713245,2.3642907,1.1839871,1.428127,0.9331549,1.2231209,0.9310458,-0.22675256,1.1708915,5
-254.90172,113.33008,-30.698019,60.556778,-36.114864,-20.71426,-22.43312,-21.469877,-15.173326,-12.522454,-10.556428,-14.440743,-4.4453936,-5.3918366,-3.0535457,-14.044766,-4.953596,-6.3778753,-7.090062,-7.692135,-7.7687306,-7.353829,-12.7836685,-0.74567413,-7.130993,-2.2990716,0.87306935,-0.95930713,3.2226028,2.7283392,6.3253994,3.898055,3.8341744,0.5288403,-1.6475235,-1.5163016,1.3286916,3.4698648,2.7397306,1.4621242,5
-291.17514,98.23727,-21.494991,43.72563,-28.537136,-10.032948,-25.440176,-20.44562,-13.183064,-11.734243,-10.246566,-15.5726185,-4.7917295,-4.911094,-2.212772,-15.712573,-5.594743,-4.126541,-9.265752,-6.0682616,-5.990718,-6.7382627,-9.942291,-3.269647,-6.8156095,-2.7701826,-1.1798844,0.593181,3.009842,3.0277326,5.4074316,1.5801252,3.1664352,1.6263149,1.8309739,0.72374326,1.6601509,2.7698777,0.18812792,0.42371416,5
-241.07327,105.13977,-27.840338,44.08947,-33.230183,-10.337685,-25.154297,-21.987812,-15.426131,-11.188624,-8.635104,-15.214234,-4.7230663,-6.709189,-2.8535457,-14.9607935,-5.5438666,-7.020927,-9.289547,-6.7418785,-9.369524,-5.390441,-8.663483,-0.8972096,-2.7945058,0.9815501,1.8995278,0.45505062,2.499931,1.0972074,3.9251056,2.4426517,2.7372115,0.9791616,0.16552453,-0.7999229,0.9642036,1.9033898,1.1164603,0.8503102,5
-235.44836,110.06444,-36.367443,52.76693,-36.448345,-10.620258,-27.377205,-24.34954,-13.248835,-12.322528,-8.934568,-14.2947645,-7.160245,-5.2923956,-1.0332319,-15.906592,-3.9607887,-6.2459545,-7.503586,-6.830942,-8.094368,-4.324961,-11.19859,-1.5590345,-5.4433756,-3.4531538,-1.5062827,-2.5266783,-0.1611732,0.57071114,2.9614265,0.35858276,2.2453814,1.4814227,1.8496633,1.5561928,3.2921405,4.049539,4.378293,4.0056653,5
-239.69115,130.8995,-40.18989,55.777683,-19.006912,-19.24388,-31.53519,-21.566818,-10.993593,-14.167525,-13.516785,-13.867052,-9.824133,-5.7163596,1.7193059,-15.689248,-6.6688194,-7.2463255,-6.9138355,-8.605952,-8.142398,-3.2850704,-12.77631,-2.7214565,-7.768395,-6.2902365,-3.4392502,-6.096908,-3.1387615,-1.2230775,2.1981494,2.3986373,6.777586,4.544361,4.4820633,1.3617622,1.3477254,4.692065,4.362775,6.5989056,5
-268.46912,115.552864,-29.433418,33.060913,-38.7735,-12.00541,-20.841919,-22.312006,-13.189312,-8.624664,-7.677695,-15.050969,-4.2240644,-4.064295,-4.343992,-13.962153,-6.387215,-6.94725,-7.1348944,-6.7858872,-5.8882666,-3.9006436,-10.035735,-3.7087371,-7.9089127,-4.4833474,-2.0597389,-1.9111719,1.9345895,2.476376,4.6661663,3.1047447,4.0650125,3.0765092,2.468166,-0.06764595,0.32462808,1.0289174,1.2374054,2.335546,5
-314.12946,108.88603,-23.918617,29.172796,-27.062815,-15.265113,-17.317858,-22.316694,-10.083628,-7.2958117,-9.341969,-11.091466,-5.750128,-4.199964,-5.048396,-13.074615,-5.354502,-6.716294,-7.0210032,-6.8182855,-5.7499247,-3.5506566,-8.329254,-1.6980325,-5.369496,-3.6908867,-0.3474531,0.59778285,3.8460336,3.556824,4.1413193,0.73741555,1.4363614,1.0987628,0.8947318,0.47781688,0.49351397,-0.06389764,-1.1773901,0.34122702,5
-294.2638,95.65282,-24.322527,47.45177,-29.873093,-15.654228,-22.788393,-17.436275,-9.380381,-11.541915,-9.534528,-14.055136,-5.721573,-4.9558525,-5.1821537,-14.672106,-5.317613,-7.590943,-8.219355,-6.245169,-6.995271,-4.793443,-7.5619597,0.49485257,-2.8445432,1.3058383,1.9602678,1.2571462,4.034032,2.6414528,5.0501513,2.0482755,2.3413482,1.3349522,0.91650045,-0.05187487,0.09809951,-0.86720735,-2.158606,-1.3690473,5
-235.22343,123.61245,-38.950104,55.284836,-34.17216,-14.793684,-23.390568,-22.889462,-14.920189,-13.120273,-10.209258,-15.157298,-6.2426515,-5.8912625,-3.3145895,-13.629615,-5.3735914,-7.887955,-6.5236583,-8.494655,-6.439755,-3.9068985,-11.571617,-1.5647751,-9.013868,-4.7808533,-2.8520372,-3.0099034,-0.5964626,-1.9165031,1.7030811,-2.1818027,1.3183523,2.0006752,4.627347,6.485466,7.8502297,7.6206455,4.246215,3.0750709,5
-249.00284,103.15343,-33.50605,57.855057,-37.05003,-15.158258,-24.456743,-19.525373,-15.713056,-12.137015,-8.884743,-15.457214,-5.260703,-6.4881487,-3.603892,-16.220848,-4.470125,-7.0331297,-7.343943,-6.1290164,-8.310673,-5.224998,-9.738747,-1.9447178,-6.7250476,-2.084583,-1.8830599,-0.50259393,4.559181,5.321751,8.777486,5.3759184,5.4528933,2.596239,2.2509873,0.90212923,1.9509088,1.1648144,-0.5309614,-0.72703314,5
-246.1758,121.80394,-33.139473,39.713387,-31.053335,-18.813383,-26.689302,-23.67246,-12.047039,-9.552032,-11.049121,-14.436938,-4.686617,-4.1490197,-2.6673594,-14.351279,-7.1913834,-7.840576,-7.5979395,-7.9405603,-8.457392,-3.5009782,-9.840471,-6.151946,-7.7254148,-3.9319797,-2.1481297,1.2901744,5.7831187,5.606232,8.159784,4.7976046,6.00468,5.2786455,3.798733,2.5731156,0.2003681,-1.4641819,-1.0798467,0.43748766,5
-240.98645,97.16629,-29.566244,50.230167,-33.015484,-11.270509,-23.945553,-19.787764,-13.197123,-10.938331,-10.110165,-15.279016,-5.526776,-6.251567,-2.5578933,-15.71443,-4.8581963,-5.6395545,-8.029503,-7.2452235,-6.379424,-4.6282215,-10.155623,-1.3794719,-6.347063,-1.8207465,-1.0456272,-1.6811614,1.5057923,1.3039007,3.4846084,0.6748614,2.5739594,1.3059151,2.3955047,1.1744537,1.9822474,1.9917632,0.3942843,1.3488398,5
-294.89014,84.1727,-15.630047,38.5889,-35.475567,-3.370475,-27.378555,-17.51395,-11.400851,-10.91329,-6.2224774,-14.033015,-3.2267196,-5.702769,-2.093446,-14.1874695,-5.7650914,-5.638542,-8.060804,-6.101641,-4.9350605,-3.4769762,-9.064481,-1.0685581,-5.8639746,-2.7789197,-1.5440243,-1.5964186,2.2241354,2.3453848,4.704329,2.0835166,3.2616959,1.7433912,0.63626367,-1.232815,-1.1032015,-0.188717,-0.45139864,0.3631359,5
-279.1627,109.88621,-22.061394,48.90117,-31.28225,-14.430153,-29.50843,-19.92696,-13.947458,-11.184923,-8.130161,-15.284895,-4.8939304,-5.4720645,-2.6347978,-15.012,-3.8490033,-4.5921793,-9.287384,-7.499848,-6.173581,-5.0887084,-9.343348,0.06418335,-4.6006193,-1.919361,-1.7941529,-4.2388935,-2.4162605,-2.5911398,0.4894906,-2.470161,-1.1823357,-1.2892528,-0.6880114,0.99246305,2.8619003,3.1794143,2.7397614,3.9245787,5
-253.09956,112.16853,-33.228638,39.3654,-31.328932,-11.497447,-22.265673,-21.358923,-13.509929,-10.658735,-7.145292,-14.718888,-6.671909,-5.130799,-3.1410956,-14.309449,-6.1125674,-5.8774996,-7.596721,-7.1357665,-6.4370866,-3.470471,-9.261169,-2.2708943,-5.448506,-3.111346,-0.61753714,-1.1642628,0.14929488,-0.9296867,1.234335,-0.24255493,2.9997346,3.1659622,3.0912588,2.923106,2.0814886,2.1772196,1.251309,1.3996199,5
-288.7566,101.18469,-36.248394,50.355495,-34.91067,-7.6331244,-28.98753,-20.367964,-10.502557,-12.22165,-8.281174,-15.399958,-4.78802,-6.1488347,-2.5814445,-15.606223,-4.8364,-5.447475,-8.547043,-6.0207653,-7.049538,-3.8801098,-8.530827,-0.57689375,-3.3523128,-0.28999162,1.2577556,1.3723176,2.2520647,0.21449126,1.3711575,-2.8526318,-0.7377743,-0.27464926,1.0281644,1.3303964,1.9394737,2.6714933,2.16509,2.4052334,5
-254.50964,100.69207,-31.928698,41.57853,-36.990284,-7.7917423,-26.729803,-21.327477,-12.652139,-10.151567,-6.395291,-15.814621,-4.634573,-5.523706,-3.4819005,-14.610435,-5.548432,-6.430817,-7.0986643,-6.599588,-7.761327,-3.9981093,-10.359907,-1.4993258,-3.8549643,-0.15632753,4.1549397,3.8659725,5.8482833,3.6902983,3.1554239,-0.5317081,-0.21995911,-0.5926579,-0.3477538,-1.2758734,-0.61994135,-0.4631593,0.11362483,0.8854121,5
-240.42369,111.94869,-27.844559,54.91973,-33.040512,-16.14706,-26.641619,-19.182955,-14.76884,-14.131355,-9.958653,-13.555588,-5.133259,-6.7929773,-1.8338841,-15.498385,-3.7431314,-6.0471635,-8.782384,-4.9810305,-7.605769,-4.944616,-9.973131,-3.3005795,-7.215523,-4.9418716,-4.4940267,-3.411452,-0.28080833,1.4975646,8.084335,7.0386653,9.158636,6.4583817,4.213665,0.86812586,0.5161782,0.89456356,-0.39579156,0.21843088,5
-257.02496,108.24008,-31.516872,48.391544,-24.994795,-20.036673,-23.842102,-22.958603,-13.562309,-11.306358,-12.527548,-14.472959,-7.090321,-5.607253,-1.7802869,-15.878993,-6.8346753,-6.076565,-9.427636,-7.494912,-7.733411,-6.0694256,-10.311352,-2.0429368,-5.510381,-2.9812942,0.35191828,0.26126003,3.9459658,4.874297,6.23903,3.322273,4.210082,2.7410038,3.7024114,1.9805111,1.607508,1.6112767,-1.1727533,0.19651438,5
-255.53198,120.901855,-35.552315,40.8195,-32.366905,-15.536596,-21.005383,-24.15987,-13.373463,-9.332735,-7.5614448,-15.215361,-7.7618876,-3.9714744,-4.528482,-14.978624,-5.104393,-4.6425614,-6.9429607,-7.828969,-5.4186616,-5.2125244,-9.955762,-0.5319071,-6.324077,-1.8732859,0.5242408,-0.039950997,3.2754202,2.1974072,4.844836,0.761913,1.6038562,0.3714516,-0.38993883,-0.41877636,-0.20962045,2.0364447,1.7354139,2.1355338,5
-282.04898,107.03553,-35.333,49.894096,-34.983746,-9.5752325,-24.671587,-20.759953,-11.21119,-9.624981,-9.264767,-15.507466,-4.934944,-6.373235,-2.065788,-15.404798,-5.6379046,-6.0400844,-8.656891,-6.4393024,-6.451704,-5.283925,-10.42685,-2.0950034,-6.2677665,-1.316716,0.64127403,0.18296018,2.203733,1.0428429,3.1368735,1.1124343,3.307918,2.0132554,2.5210454,0.43687537,0.476559,0.729845,-0.86271197,0.17038862,5
