0,1,2,3,4,5,6,7,8,9,10,11
0.38074663,0.35626358,0.29220316,0.24653761,0.257654,0.27728352,0.3031427,0.3594969,0.46712786,0.4960027,0.451592,0.44269586
0.3203998,0.26613927,0.2746323,0.24750437,0.30393124,0.35168266,0.3402513,0.4405177,0.5280431,0.5839301,0.47258744,0.38295606
0.3750164,0.33859056,0.36650196,0.33875954,0.35165924,0.39487547,0.5065964,0.49054697,0.51177037,0.49857098,0.42324522,0.40133667
0.39904281,0.34277245,0.3629735,0.3773362,0.37510917,0.36108217,0.3871127,0.48190737,0.53501207,0.589542,0.56898504,0.5217443
0.3442022,0.24748439,0.21730669,0.26116377,0.31782174,0.34716022,0.33768854,0.36734214,0.4802956,0.531904,0.5563995,0.48618206
0.31314558,0.2554845,0.25466076,0.24066952,0.340304,0.32353768,0.3414692,0.43438634,0.4726171,0.49043834,0.49554548,0.4321211
0.41834146,0.34893528,0.33017173,0.3135035,0.30462742,0.32289857,0.32899636,0.43311206,0.53275853,0.5312843,0.56651443,0.51865053
0.40634128,0.3807697,0.37957287,0.3319101,0.37981427,0.42154467,0.42231402,0.4643572,0.5138722,0.5431111,0.53838056,0.4666782
0.37192467,0.27411208,0.23131314,0.22593285,0.34313896,0.40892932,0.3722143,0.41997412,0.4557664,0.5329537,0.49497926,0.41350225
0.37922388,0.2904324,0.2729874,0.25786033,0.28768548,0.35852495,0.41260648,0.45242074,0.50785214,0.57055086,0.55155075,0.4885745
0.39770278,0.39408657,0.30487108,0.2603921,0.28010023,0.36977753,0.34367517,0.37428918,0.40873417,0.42513764,0.45363435,0.42679405
0.31640938,0.27391088,0.25432265,0.23954678,0.31401965,0.43175533,0.4204543,0.4293826,0.46073934,0.45558548,0.42253032,0.37267956
0.29689485,0.197454,0.18404728,0.22779411,0.3327055,0.44979808,0.43402764,0.45180574,0.5897926,0.42354852,0.39682525,0.33488828
0.35928747,0.29241887,0.2953901,0.297709,0.36262986,0.44135267,0.4106393,0.43675417,0.5307547,0.5604905,0.49834853,0.43841296
0.38580897,0.33324537,0.39123005,0.34983364,0.38221183,0.40834695,0.41646534,0.45516634,0.45892045,0.5191542,0.5473886,0.53173274
0.45363858,0.4112101,0.36522096,0.27386427,0.26409298,0.3077214,0.32051578,0.3468214,0.42802268,0.49868694,0.5330588,0.5539893
0.2738958,0.26538542,0.24714848,0.24266663,0.32008183,0.40853283,0.5563687,0.50913644,0.437598,0.3829235,0.38805288,0.3359376
0.3411442,0.29056793,0.28030235,0.23593144,0.25277135,0.2951849,0.33855557,0.38465282,0.49325135,0.5776246,0.5547858,0.44090217
0.33755836,0.21933933,0.21444862,0.24857022,0.2644014,0.30959556,0.27446097,0.40185776,0.5170119,0.48299357,0.6208834,0.54063195
0.34754035,0.3190743,0.342877,0.30524072,0.33570537,0.36847034,0.41345826,0.44326097,0.44100884,0.4771593,0.45926735,0.4149977
0.45260155,0.36589777,0.40618998,0.39618528,0.44911632,0.4008587,0.3544195,0.41209665,0.5088433,0.5825917,0.5730242,0.55637175
0.39724514,0.36718592,0.40147346,0.3294596,0.4482429,0.499752,0.49585816,0.49308413,0.43808177,0.45029557,0.4598683,0.43289176
0.35716817,0.32249793,0.33404958,0.34382975,0.39789563,0.40534455,0.493693,0.5175296,0.5042078,0.46271124,0.4634587,0.4652849
0.38981396,0.33885616,0.29775995,0.27057934,0.33155996,0.40911546,0.44881842,0.4221569,0.35915858,0.3725768,0.42071664,0.45696303
0.42381203,0.35277134,0.3363022,0.33259916,0.35717502,0.38729334,0.36984822,0.33126536,0.37071678,0.43418893,0.5334575,0.5627959
0.27672362,0.2597088,0.3102332,0.281637,0.295402,0.2891267,0.33430138,0.46333164,0.62993646,0.6286174,0.4648935,0.35243225
0.33818108,0.28391147,0.28863207,0.2300011,0.22665042,0.2750576,0.34297198,0.42705417,0.47723293,0.5332277,0.55519915,0.43028322
0.3760307,0.30149844,0.31028166,0.28773057,0.360332,0.41061175,0.38354772,0.41261175,0.46259543,0.5148524,0.5229967,0.46541518
0.3870485,0.29729682,0.31312296,0.30244738,0.36205196,0.33710194,0.38170287,0.44673738,0.47570083,0.48712948,0.50245184,0.48626435
0.34313908,0.2814588,0.2621955,0.2882386,0.3339533,0.37689486,0.42922586,0.45576,0.49370328,0.48633578,0.5022477,0.48195812
0.3769722,0.3475349,0.3557702,0.41345197,0.38968524,0.41094887,0.5178386,0.47882387,0.58110535,0.5644009,0.48635492,0.45766237
0.3830557,0.2760399,0.2874296,0.3575267,0.41429955,0.5001436,0.43193665,0.36353755,0.37668225,0.41352195,0.64387786,0.5748321
0.5003655,0.42368132,0.44071156,0.39852247,0.40543932,0.37377378,0.3812976,0.39687583,0.4097693,0.5310593,0.58378637,0.591047
0.3627258,0.28700164,0.24587171,0.2594731,0.37872788,0.38234898,0.39370254,0.43225366,0.41666976,0.393525,0.42187852,0.43973663
0.4025531,0.38499203,0.3797811,0.34373355,0.32976115,0.35444143,0.4017566,0.4474482,0.45545882,0.49190843,0.4784648,0.39807287
0.33802235,0.24576674,0.26472333,0.29270798,0.3216165,0.34445658,0.40240228,0.41271657,0.45274785,0.5389292,0.52734107,0.42982602
0.37219065,0.29553586,0.25657088,0.24016733,0.27949288,0.3122394,0.37114486,0.41421604,0.40138397,0.48122153,0.53555924,0.45597
0.36904845,0.3126858,0.26078764,0.286688,0.34578136,0.43855515,0.36797383,0.34372547,0.42081308,0.5203743,0.4818505,0.44271028
0.5354426,0.50085866,0.40165496,0.30629018,0.2513513,0.29069287,0.3712678,0.4125459,0.4205505,0.42061934,0.46358386,0.55958855
0.32495037,0.35541922,0.32030702,0.27778417,0.3544033,0.33860388,0.38372332,0.39165053,0.46964243,0.49402484,0.49971163,0.3942265
0.39554307,0.3299344,0.2764319,0.2491401,0.3117813,0.36732912,0.41377878,0.39614734,0.45815763,0.4481513,0.4286301,0.4114285
0.32351705,0.24016407,0.23298712,0.27457854,0.2894708,0.299542,0.4275004,0.5157142,0.522718,0.42681658,0.3919912,0.34905565
0.3800712,0.32786563,0.34881556,0.34413278,0.30745283,0.3453618,0.4009395,0.44133356,0.50072396,0.55843335,0.53856117,0.4526846
0.41499275,0.35394812,0.36100796,0.3072502,0.30575106,0.3636851,0.32717687,0.3598579,0.41018212,0.5079099,0.5693406,0.5234621
0.29382777,0.2663193,0.27660897,0.24404986,0.28505248,0.34800908,0.36522985,0.40119755,0.44399038,0.54731053,0.5743961,0.4225925
0.5231586,0.47001085,0.37709197,0.37011406,0.40906286,0.39079073,0.36243558,0.38974097,0.46089146,0.52005196,0.5160894,0.57556057
0.34011722,0.28064334,0.26547918,0.2690359,0.38525054,0.38583082,0.42217734,0.41429862,0.3808614,0.3684767,0.38915953,0.41231927
0.4420744,0.3279474,0.28602183,0.24704163,0.27637666,0.3280961,0.3355432,0.36136627,0.35774305,0.39698875,0.46951076,0.4777263
0.46463263,0.39741006,0.39091808,0.3024799,0.2779392,0.33191562,0.30747756,0.35040194,0.4481257,0.50913525,0.5457524,0.52580416
0.37432784,0.33413738,0.43104997,0.4135504,0.4062437,0.43009588,0.4336359,0.44916618,0.37689888,0.4390632,0.49155566,0.46503094
0.33242387,0.2642723,0.25419298,0.20315595,0.2637036,0.37724084,0.42467132,0.40852427,0.4081633,0.48747772,0.5199132,0.45268294
0.28195378,0.27641046,0.2550901,0.34220496,0.36285543,0.31410488,0.3438806,0.282607,0.3052095,0.4021282,0.46631676,0.46454012
0.35659027,0.28601885,0.25015244,0.25278363,0.3705703,0.4188367,0.41389593,0.43261647,0.47209448,0.45254475,0.4089302,0.4115683
0.35574743,0.2977532,0.30649605,0.30336422,0.33031756,0.3757681,0.41797927,0.42946228,0.4671767,0.5010792,0.58132637,0.48999304
0.39986163,0.35668316,0.3299138,0.30161145,0.31298465,0.39035594,0.4525432,0.46418434,0.53334844,0.52854836,0.5187597,0.47581482
0.29957238,0.3009553,0.3129951,0.34566906,0.3546445,0.3682274,0.4480951,0.4373417,0.48823646,0.43117276,0.41990077,0.3709562
0.43270275,0.38859728,0.3566202,0.32784343,0.33018702,0.3742769,0.4198075,0.42667148,0.4771331,0.5446676,0.5608715,0.5286838
0.3426932,0.34052712,0.39188537,0.36465135,0.32831332,0.36961487,0.3735796,0.42081952,0.4813083,0.50012636,0.44598192,0.39254102
0.5941495,0.35800654,0.3350879,0.31684956,0.43403313,0.48992777,0.45319822,0.43509662,0.44049728,0.5083128,0.5392344,0.71531653
0.28687117,0.26450664,0.2405631,0.24315906,0.2601189,0.28641722,0.35681027,0.45309255,0.51940185,0.5214153,0.4650914,0.37004718
0.39008462,0.35845748,0.40294945,0.3598929,0.43126756,0.453053,0.44302294,0.44507718,0.40062332,0.38717028,0.4418495,0.446312
0.40784094,0.38402665,0.3731074,0.35035914,0.37408435,0.35261235,0.37659234,0.36013782,0.45838764,0.50080645,0.5060328,0.53582674
0.32740143,0.29391226,0.3039292,0.25708106,0.30126277,0.36895406,0.4201006,0.5287837,0.5492792,0.5251566,0.50850934,0.44141296
0.36768663,0.30098128,0.2894147,0.2657442,0.3577996,0.36459938,0.3671593,0.4110834,0.45351234,0.47614223,0.4938641,0.47601104
0.37558895,0.31004652,0.33783165,0.33737335,0.42479885,0.41374224,0.39553323,0.416651,0.3601822,0.3949397,0.41873622,0.4612982
0.21131614,0.20696102,0.21414077,0.21591897,0.3043031,0.33297056,0.3801016,0.43362603,0.43454674,0.44964695,0.46919507,0.31968385
0.34332117,0.29948187,0.2801194,0.34795198,0.42874917,0.41032752,0.4012972,0.40823308,0.4664549,0.4080313,0.45136824,0.43949094
0.2627349,0.25641915,0.27050713,0.2790862,0.32579166,0.37394997,0.4094698,0.34292203,0.3675048,0.41534337,0.4325071,0.39151177
0.36602804,0.32686475,0.33768305,0.34113362,0.34467712,0.35543746,0.43756312,0.443331,0.44734356,0.50377566,0.5174516,0.4387876
0.40587685,0.31023252,0.2804798,0.29094383,0.31492972,0.31741804,0.33582047,0.36453775,0.42251712,0.41297546,0.4325998,0.5403189
0.4342625,0.32365084,0.32239756,0.28866947,0.2913836,0.31950778,0.3288675,0.39660215,0.4486767,0.5272818,0.542424,0.5418673
0.41800338,0.37289798,0.38499793,0.36112988,0.35733616,0.3833818,0.43389335,0.49105796,0.48669094,0.48081997,0.5434291,0.5420468
0.440237,0.3796129,0.32379612,0.31036296,0.32012755,0.336364,0.4340963,0.38739207,0.44950232,0.526946,0.587483,0.59581816
0.41709787,0.35144338,0.4219936,0.40853226,0.53386503,0.47802347,0.38546032,0.37012511,0.43589774,0.5041415,0.43652913,0.45094457
0.4180152,0.35555243,0.39905798,0.361349,0.37261826,0.3636592,0.36767298,0.47127634,0.48846218,0.55394435,0.5218456,0.48633027
0.35981634,0.33755288,0.3516272,0.32043403,0.32965246,0.39507884,0.44362557,0.5353304,0.5095287,0.48093164,0.36981767,0.38268125
0.47103715,0.34167403,0.30734876,0.2783443,0.33056852,0.39130124,0.38544592,0.3948604,0.46244714,0.4927402,0.5845671,0.5384886
0.30769208,0.25815776,0.24636362,0.2645491,0.36964452,0.3827908,0.35378253,0.4003668,0.46882856,0.47833264,0.46051767,0.40544188
0.3275422,0.2412692,0.22467062,0.24692895,0.257237,0.29931206,0.34069544,0.41004825,0.4622038,0.5053738,0.54523885,0.43421078
0.46117765,0.3681074,0.37772143,0.3633275,0.44918153,0.48573908,0.4514472,0.45067146,0.49166164,0.5647343,0.5287105,0.5108285
0.39223558,0.27850923,0.25241312,0.25111863,0.28044185,0.36444667,0.37603766,0.40369627,0.4496113,0.47296116,0.50207114,0.46470374
0.41873342,0.35819048,0.38009495,0.32307222,0.3802501,0.356164,0.33635217,0.38326663,0.4157848,0.48067826,0.49546266,0.5197
0.41530418,0.3456107,0.36536992,0.3165589,0.41370586,0.46074036,0.4166418,0.4334781,0.39678913,0.43350124,0.476107,0.51320034
0.4296816,0.3595758,0.2845296,0.25472182,0.30995768,0.37203947,0.4575376,0.4456494,0.41807532,0.44534183,0.44651848,0.44329047
0.4059844,0.31714797,0.24707423,0.22377945,0.24487387,0.37705725,0.48650214,0.40350562,0.43559942,0.45546713,0.59823585,0.5627979
0.33332285,0.29767808,0.3242601,0.31851748,0.41325727,0.45910025,0.5058071,0.5067271,0.49308205,0.46819314,0.39516133,0.35569242
0.37609273,0.27969778,0.27460796,0.27016982,0.32946712,0.3908105,0.470216,0.47686538,0.4483125,0.40556398,0.40267548,0.43567464
0.35319582,0.2904403,0.29812106,0.28829452,0.32099056,0.2995682,0.30204666,0.34866595,0.412903,0.5034414,0.5777667,0.5330654
0.32937336,0.23681857,0.31953806,0.29822326,0.32700226,0.37036577,0.39791128,0.61812985,0.55043066,0.52405566,0.5626583,0.48516062
0.3502286,0.29384986,0.28807136,0.2710024,0.31881666,0.32583007,0.35604876,0.4029566,0.45660332,0.51387686,0.5453278,0.47074863
0.4131374,0.3351505,0.34084752,0.37436798,0.43651536,0.52075404,0.43308628,0.3781048,0.33191437,0.35521936,0.4119088,0.435578
0.35091612,0.31104857,0.36215425,0.36470437,0.43017352,0.42398444,0.45711,0.512951,0.5174374,0.5324222,0.46766055,0.42132613
0.37742418,0.3502131,0.32805216,0.29929316,0.3677544,0.4457952,0.4607235,0.45965567,0.40987378,0.42063504,0.44721672,0.44856206
0.30491814,0.28625757,0.25881666,0.2709567,0.3106506,0.40446243,0.47937134,0.4930307,0.53736806,0.513223,0.46115002,0.3883358
0.37654743,0.29635546,0.27993006,0.30568135,0.34861088,0.3523609,0.35577706,0.40550005,0.4660696,0.44515243,0.48202643,0.493752
0.33416194,0.3119017,0.31525856,0.3242134,0.38573715,0.43657058,0.5045552,0.4193782,0.46664938,0.46650752,0.4116224,0.38540745
0.26018023,0.24999884,0.261224,0.24250615,0.2729459,0.3478615,0.44590694,0.5328446,0.50731844,0.49424553,0.42030433,0.35839432
0.3402711,0.30119732,0.2789181,0.3107146,0.3343512,0.32266554,0.38661754,0.4229391,0.5276345,0.54318446,0.47767916,0.40152907
0.3729551,0.28769448,0.27473286,0.28531104,0.30366778,0.31280425,0.34674424,0.36552066,0.46429294,0.52148587,0.5757693,0.52748907
0.37955117,0.35490844,0.3258097,0.34904304,0.34394333,0.32521087,0.40812173,0.41048127,0.41666844,0.42711675,0.38804108,0.41527537
0.400696,0.33642295,0.3393937,0.29624143,0.29706565,0.3366788,0.3240434,0.40149334,0.4718558,0.5308641,0.55558485,0.47965947
0.35591114,0.28351724,0.2994753,0.27234307,0.28840053,0.31352732,0.33656672,0.39502707,0.4832201,0.5258652,0.49988866,0.4601228
0.45092338,0.42467016,0.32975549,0.2842606,0.29631677,0.37939316,0.3905176,0.37097704,0.4624593,0.5263375,0.540658,0.5467427
0.41287702,0.29911122,0.30579522,0.2631543,0.30214697,0.36157426,0.3963073,0.44741446,0.51220185,0.52168465,0.5127897,0.527858
0.3918178,0.30294716,0.26867163,0.27852032,0.29546264,0.35047522,0.34846875,0.3349519,0.37486443,0.49654543,0.6017823,0.58771193
0.3752468,0.3101504,0.3248074,0.40696505,0.45299447,0.3940908,0.33877832,0.3746208,0.505734,0.5053895,0.4912754,0.44063774
0.35275185,0.29015806,0.26534614,0.23606636,0.2958745,0.31876856,0.35233054,0.37397173,0.43288985,0.55090916,0.5673646,0.50059813
0.3273907,0.3207268,0.3730436,0.30677778,0.36615625,0.42732146,0.5287424,0.48165062,0.4306032,0.42979142,0.4515746,0.40380925
0.4295965,0.39624095,0.40874305,0.3604071,0.41148564,0.3953677,0.37423086,0.4039179,0.47809717,0.54051906,0.4812187,0.47410133
0.4003766,0.3163117,0.32179615,0.28797793,0.31778523,0.33432555,0.38498154,0.45634508,0.495329,0.54377615,0.57700163,0.528816
0.356129,0.29022488,0.24315938,0.23858514,0.31479263,0.32176447,0.32988426,0.34951904,0.41530257,0.4811173,0.5115332,0.47135782
0.2703598,0.25998378,0.28568447,0.29127526,0.36533368,0.36110106,0.36942834,0.3814356,0.4293134,0.5104433,0.49654934,0.4021694
0.35562146,0.30095214,0.2932667,0.30094948,0.31833124,0.3862089,0.43957227,0.47706455,0.5575949,0.49491182,0.42459476,0.43226594
0.36585608,0.27572268,0.23242591,0.24877216,0.28063118,0.3155047,0.3340094,0.38954782,0.49939772,0.50730646,0.4598716,0.478544
0.36283058,0.39460665,0.3086884,0.22061166,0.20887822,0.22549836,0.20413041,0.22040258,0.32497376,0.42378077,0.45276898,0.4102303
0.4158195,0.344707,0.315452,0.26965258,0.2913214,0.39277732,0.36346814,0.3978962,0.4507586,0.44710922,0.5674355,0.5162642
0.2600499,0.22751243,0.1714527,0.16346584,0.21734776,0.29537377,0.35861346,0.38119835,0.4157399,0.48015398,0.48829246,0.39145008
0.5244416,0.3522568,0.3400647,0.36662042,0.44048303,0.34895048,0.30781558,0.31758627,0.26582944,0.30101463,0.43207863,0.58000535
0.37374872,0.3045081,0.36040196,0.37407032,0.42414984,0.44971582,0.4093294,0.42878303,0.42793152,0.44856825,0.4933532,0.49083206
0.36088485,0.34045294,0.292161,0.3226844,0.3461842,0.3540589,0.39348736,0.3697756,0.40031657,0.37773114,0.37866116,0.41396007
0.4043556,0.3206645,0.30729496,0.30102217,0.40760744,0.41944757,0.4043668,0.42952558,0.49688816,0.5452311,0.49206173,0.45505592
0.31016782,0.21641798,0.20968983,0.20833442,0.23393999,0.2537661,0.30645967,0.33509356,0.45827797,0.5333845,0.3872813,0.43224514
0.43749708,0.3745179,0.34579408,0.35970706,0.40395847,0.42997038,0.46939605,0.4867708,0.4722834,0.55252355,0.6634245,0.59694886
0.3747263,0.2690002,0.24620521,0.2410024,0.27419364,0.4429502,0.42193165,0.38714328,0.4387652,0.53744745,0.492596,0.4301444
0.3867242,0.36529952,0.36512947,0.32120535,0.32794702,0.33010584,0.3266156,0.3353786,0.37472332,0.44065812,0.48110026,0.4865538
0.49740455,0.44880408,0.38071272,0.3301054,0.34272602,0.39024475,0.4159611,0.40887246,0.4320576,0.52604353,0.49166828,0.51660234
0.3427866,0.29189253,0.266119,0.25495985,0.3421216,0.37098423,0.33106324,0.34613803,0.42637318,0.4901104,0.49871275,0.47425184
0.36818016,0.35724363,0.4197848,0.43189323,0.50062025,0.44819528,0.41779205,0.43017748,0.4585308,0.47475502,0.48093837,0.49638447
0.41007313,0.31333852,0.27566117,0.24590951,0.2515756,0.30548152,0.37664837,0.46234423,0.5265877,0.4686557,0.43081528,0.42948386
0.43246248,0.39186335,0.26054937,0.28253368,0.35639304,0.3469674,0.34670064,0.4136723,0.5086352,0.5305122,0.54538935,0.47657326
0.47510904,0.4167385,0.37428218,0.3408519,0.37402132,0.46128526,0.48751622,0.50816005,0.4730791,0.46173978,0.5080479,0.5742384
0.27567878,0.25370103,0.2362877,0.23987645,0.29104534,0.3559349,0.4425213,0.4535774,0.47899497,0.4968611,0.45386994,0.3629151
0.34131044,0.29862842,0.30345097,0.3142296,0.34961572,0.37726212,0.51580185,0.5780504,0.55111176,0.48057455,0.42850354,0.41039756
0.36798534,0.29233277,0.27382687,0.30091724,0.3784476,0.4240331,0.3931056,0.4137814,0.48228508,0.505292,0.5102128,0.46204084
0.4105651,0.36474362,0.35011593,0.33093753,0.34163687,0.4108968,0.43502817,0.4706824,0.48909372,0.5367119,0.56257695,0.4938012
0.41407374,0.31862524,0.31511953,0.34090167,0.37948313,0.34993824,0.32396913,0.38770077,0.41239527,0.5151033,0.52663696,0.519509
0.37697265,0.30680463,0.29571715,0.3151649,0.36767673,0.40515432,0.3926729,0.38343707,0.45368716,0.53251845,0.5058535,0.45875052
0.31640103,0.240701,0.22875887,0.2224619,0.29773438,0.34903628,0.33128214,0.36065865,0.4566403,0.55300015,0.6373955,0.48336753
0.4103235,0.36692947,0.37069792,0.34800154,0.3774218,0.3950575,0.382205,0.33810773,0.378945,0.44527984,0.522037,0.52185506
0.38198453,0.29543003,0.27706814,0.26590624,0.34845242,0.3880156,0.3681358,0.3964079,0.44186455,0.50505656,0.5099898,0.5146653
0.312002,0.28141746,0.2972166,0.2840142,0.27904546,0.28500652,0.33357525,0.41445822,0.5313549,0.5543236,0.47578984,0.4131376
0.3239532,0.2512132,0.24038424,0.21762626,0.20879662,0.28078634,0.3667711,0.46173885,0.42121735,0.38802087,0.431614,0.39693204
0.33371323,0.21642098,0.21278992,0.27876234,0.40142202,0.3479283,0.31531668,0.40349233,0.48589697,0.41799304,0.33394134,0.37553415
0.39374888,0.33325508,0.30304688,0.30281603,0.33152628,0.3427895,0.36140004,0.39809975,0.48366636,0.5674204,0.53993803,0.4978313
0.27999946,0.22487587,0.23113838,0.22052021,0.2896771,0.31330392,0.4447094,0.5096214,0.51153415,0.5441832,0.51395977,0.39669135
0.33459327,0.242517,0.2204168,0.2535172,0.30180192,0.28806287,0.32277054,0.39884582,0.4434096,0.5283246,0.5570844,0.46422708
0.31754407,0.2541036,0.23081845,0.28448507,0.39676765,0.32479405,0.32646632,0.3852808,0.5418708,0.5916619,0.4848382,0.42298532
0.35786396,0.35372812,0.30908474,0.23979937,0.2234009,0.3485873,0.39700463,0.48433906,0.44230512,0.40028018,0.412806,0.3744799
0.41824326,0.3674761,0.38249242,0.36837265,0.33510745,0.36302215,0.40717855,0.46275565,0.47001088,0.50977314,0.5445602,0.51263005
0.2877775,0.27446398,0.3881298,0.30903846,0.29888156,0.33201626,0.3428814,0.4166246,0.47302064,0.63146144,0.5994732,0.38696784
0.39123178,0.30066627,0.2929662,0.29146224,0.37058422,0.38650316,0.39924094,0.40317622,0.38480693,0.4842041,0.5040807,0.52166754
0.34886193,0.24841906,0.23632823,0.25926533,0.3301069,0.35167262,0.32912785,0.36680686,0.5305999,0.54669404,0.50793564,0.44091883
0.36716235,0.42683166,0.38415968,0.30423486,0.3367386,0.35991666,0.32108468,0.36640003,0.40564317,0.4545682,0.464335,0.45478046
0.53497714,0.43989703,0.3970723,0.34615687,0.41519323,0.38532954,0.3720485,0.3959043,0.43609574,0.49591056,0.54471344,0.5757874
0.32717717,0.22273019,0.21764529,0.21420537,0.22805521,0.24762297,0.31938633,0.41880912,0.4665308,0.473454,0.48978895,0.45561355
0.3045704,0.28339806,0.2567766,0.24424008,0.3538277,0.41655344,0.42058384,0.407009,0.43313608,0.46949464,0.42574716,0.3584108
0.4335416,0.37963012,0.39092264,0.33223146,0.37441316,0.39923993,0.39147633,0.43096325,0.42547083,0.5230675,0.5873318,0.5607901
0.369168,0.24229637,0.22351004,0.25643247,0.26919016,0.27910015,0.2837706,0.3778835,0.5420274,0.5746341,0.42621544,0.3940814
0.34785622,0.28223807,0.27596983,0.25829038,0.2711026,0.33249334,0.3972943,0.4573021,0.43297443,0.4611553,0.5001306,0.43881524
0.2966971,0.27417326,0.3057008,0.31960312,0.33226752,0.33364162,0.39334244,0.42359847,0.45010656,0.48417974,0.45678532,0.36273533
0.30708623,0.22816628,0.18426833,0.19913548,0.24856572,0.319628,0.3864618,0.36391002,0.45032817,0.5115376,0.42396137,0.3421747
0.31676036,0.267979,0.26799178,0.30940273,0.33250815,0.44015023,0.4036092,0.38406628,0.42315343,0.4731393,0.4656755,0.37166023
0.39089376,0.40568528,0.4051075,0.3612905,0.45179945,0.461058,0.43213663,0.39391017,0.42667413,0.4490821,0.41732073,0.4284988
0.32925352,0.32654196,0.310862,0.30470338,0.33533987,0.33308247,0.37731653,0.42286485,0.46914744,0.49880454,0.38604224,0.38087854
0.32896754,0.27916452,0.28664637,0.23989941,0.24277098,0.28986168,0.39650562,0.43352744,0.5011126,0.45554546,0.42879564,0.40372333
0.35519978,0.3098442,0.3037373,0.31699368,0.36313298,0.42246535,0.42677554,0.41171595,0.440541,0.54103875,0.57285684,0.49689642
0.31815776,0.32568353,0.29081923,0.29820862,0.36715865,0.4578362,0.4677363,0.4337333,0.46745524,0.46369803,0.42846918,0.35698718
0.3761703,0.2945314,0.24449189,0.22809456,0.25225586,0.30602086,0.27504176,0.28217605,0.39807343,0.48017207,0.47680032,0.45539528
