0,1,2,3,4,5,6,7,8,9,10,11,class
0.3049383,0.2717345,0.22761218,0.2500836,0.32580423,0.41390383,0.45044184,0.4501679,0.4440215,0.43424484,0.5007615,0.42928818,5
0.4036221,0.33640105,0.2794184,0.28614587,0.27666724,0.29102144,0.36631212,0.38861963,0.4518506,0.44195527,0.45773563,0.49503362,5
0.35404563,0.28205013,0.24290593,0.23526505,0.28308272,0.3488904,0.39497,0.39383546,0.46741104,0.54524374,0.54963195,0.4604812,5
0.31682423,0.30896345,0.28910124,0.3015587,0.36841503,0.36151972,0.39819202,0.48588377,0.4898348,0.45613205,0.45226395,0.403999,5
0.35145444,0.30712554,0.24918619,0.2643846,0.25268367,0.3120085,0.32664633,0.3552818,0.39646557,0.4063413,0.5624998,0.51038873,5
0.3784284,0.33989668,0.35177553,0.33443666,0.34979504,0.33795455,0.3507799,0.39626387,0.47536758,0.4987774,0.46946236,0.5072348,5
0.3436549,0.23164764,0.27234802,0.32190117,0.29288483,0.2622167,0.2972777,0.3349953,0.5149137,0.5065998,0.5600925,0.5439392,5
0.42617363,0.3307564,0.29172015,0.356873,0.46018788,0.4282416,0.4335878,0.44490454,0.49811646,0.5327532,0.5015072,0.57692933,5
0.3459312,0.2820433,0.38609403,0.4388781,0.6613077,0.5933071,0.487558,0.34298298,0.44259226,0.47868508,0.51774895,0.48576942,5
0.38903964,0.3353183,0.34849912,0.3319685,0.43230513,0.44163433,0.48930815,0.53341985,0.49959472,0.5304432,0.47700748,0.435991,5
0.34876668,0.3135235,0.24163629,0.23771213,0.25095096,0.27595717,0.28654975,0.35081396,0.49042264,0.44881445,0.42393535,0.39559135,5
0.30624992,0.2363494,0.2562973,0.21569876,0.27588716,0.34968704,0.33027616,0.41738236,0.5084016,0.55318075,0.4517596,0.35871127,5
0.2984778,0.28916496,0.2926824,0.29010984,0.30652404,0.34530059,0.52499694,0.50721973,0.5137768,0.4695825,0.36851317,0.309192,5
0.36561412,0.32084563,0.3320151,0.36018026,0.36089727,0.37880564,0.42000178,0.5089627,0.56238484,0.5669909,0.5524487,0.47909755,5
0.32213175,0.21654236,0.17515114,0.23842376,0.30504408,0.3545452,0.34302467,0.35650814,0.44998935,0.51052,0.54739195,0.4776797,5
0.3105319,0.23544732,0.24307364,0.23019403,0.33938277,0.34816295,0.34620267,0.4359133,0.4917205,0.51058024,0.4872476,0.43697459,5
0.41447705,0.35187554,0.33619985,0.2964872,0.28883666,0.28691494,0.3004401,0.366567,0.5114472,0.48630175,0.52412874,0.48347098,5
0.3510617,0.3391153,0.35761508,0.3377961,0.4001053,0.44450065,0.4020991,0.450202,0.51054645,0.5139957,0.50816655,0.41438898,5
0.37522835,0.25206074,0.22145022,0.22075187,0.36242157,0.4062882,0.35419115,0.4064589,0.4453711,0.54178274,0.47763664,0.3995116,5
0.34075996,0.25177753,0.24172707,0.23660325,0.29209197,0.3763738,0.44082758,0.47895744,0.5305627,0.55040807,0.5246049,0.45494264,5
0.38936213,0.38469043,0.285878,0.23117296,0.26836532,0.38074803,0.32754892,0.3527354,0.39635992,0.41163746,0.4350428,0.40439144,5
0.31185728,0.27061272,0.2516956,0.2292226,0.3298295,0.45648152,0.42416802,0.4396218,0.46076268,0.43858847,0.39467815,0.3590367,5
0.3136852,0.2012228,0.17302191,0.21995142,0.31301054,0.45049435,0.41448572,0.44770718,0.60636795,0.4381676,0.39078313,0.3415331,5
0.33027223,0.25465825,0.27764657,0.28800946,0.37183744,0.44262975,0.3934335,0.41901138,0.54330105,0.5372764,0.46022525,0.39966807,5
0.37682492,0.3047076,0.35432646,0.33179462,0.381612,0.40577787,0.3965306,0.42973426,0.44861627,0.48072824,0.5573999,0.5186056,5
0.430884,0.4107155,0.3431315,0.24326354,0.2403809,0.28574234,0.3007831,0.311424,0.43642402,0.4709036,0.5103137,0.51692927,5
0.2785501,0.2658407,0.2613228,0.23542768,0.31826612,0.40327433,0.5459514,0.54475737,0.45039,0.39454442,0.3960312,0.35777816,5
0.30680707,0.28291604,0.27346498,0.21393068,0.24404621,0.27443188,0.34077457,0.3724599,0.49946558,0.5756568,0.5099952,0.39989102,5
0.3088695,0.19565876,0.21485902,0.25993145,0.26270092,0.31425545,0.2772989,0.41960683,0.54038733,0.48867548,0.63373375,0.54535145,5
0.33890972,0.30754384,0.34495598,0.28214335,0.32737264,0.36199686,0.42844862,0.4424397,0.44214943,0.46197465,0.43977195,0.37913385,5
0.38872474,0.2976706,0.35048693,0.35181987,0.46509874,0.3777228,0.31767544,0.35333702,0.4869291,0.526943,0.53872573,0.5239987,5
0.36333364,0.34432495,0.37587222,0.296861,0.49014616,0.50827,0.51188713,0.48019373,0.46035385,0.45363843,0.42615673,0.404384,5
0.33896223,0.30124006,0.310043,0.32866567,0.39646813,0.40241647,0.49574858,0.5394438,0.52665216,0.4421334,0.42917797,0.4467402,5
0.3606935,0.3080277,0.27819523,0.2619878,0.32687485,0.4202084,0.4550929,0.39146322,0.33771878,0.35043755,0.40661082,0.45365635,5
0.4042155,0.3223546,0.29164305,0.2970133,0.34529194,0.38482898,0.3569071,0.30645102,0.35774377,0.40117556,0.5010445,0.5539895,5
0.27084407,0.24915116,0.30795184,0.2808656,0.29495087,0.2851719,0.32083145,0.45763913,0.62692475,0.6521719,0.48188546,0.35936013,5
0.3248554,0.28603452,0.2719029,0.19038256,0.21628425,0.2709936,0.3497864,0.4265481,0.48128083,0.5400522,0.5163332,0.3827074,5
0.36756578,0.28725216,0.3055441,0.2906394,0.3750244,0.42965388,0.38462234,0.41238317,0.45813745,0.49908718,0.5184492,0.4555708,5
0.40055588,0.27464265,0.2675206,0.2638059,0.32930398,0.31571063,0.35142088,0.43278793,0.4613278,0.44569224,0.45471027,0.44708157,5
0.34550038,0.27944684,0.25703135,0.28529346,0.34795463,0.3903408,0.44610238,0.46020937,0.49347648,0.4796588,0.5118725,0.48815823,5
0.35458097,0.33334568,0.37017503,0.41195232,0.3894982,0.4448916,0.5307109,0.4918697,0.6003567,0.54362464,0.48219407,0.4396752,5
0.3846101,0.26248074,0.254749,0.35772437,0.40339905,0.50293964,0.47275272,0.3368601,0.36203894,0.36580628,0.5983956,0.6450493,5
0.49679145,0.40297508,0.41433758,0.39345336,0.40886882,0.37425396,0.40366688,0.38274875,0.3924333,0.49993244,0.5549945,0.5647888,5
0.37119672,0.30548418,0.23678254,0.24297553,0.37995192,0.40302536,0.3895714,0.4280991,0.4206659,0.3759248,0.39109185,0.43993774,5
0.4004192,0.3919464,0.39442593,0.33828944,0.32327098,0.35629922,0.40640107,0.45969704,0.4701639,0.50766575,0.4590343,0.40288785,5
0.3107554,0.2134482,0.24092376,0.29095846,0.29751664,0.31722355,0.38268495,0.41290253,0.4425494,0.49265164,0.5204924,0.3981725,5
0.35183454,0.26986685,0.23431996,0.23313713,0.26872915,0.30448744,0.3677784,0.39844486,0.37846622,0.447129,0.5337058,0.44645202,5
0.33600736,0.26935378,0.21843307,0.25748354,0.36271927,0.48327816,0.35404903,0.335484,0.4309702,0.4860538,0.44003248,0.4088638,5
0.5489179,0.48020798,0.34799471,0.24694021,0.19642536,0.21770671,0.30548105,0.41683042,0.43944463,0.37227517,0.38777268,0.49194136,5
0.31263825,0.3655076,0.30933875,0.2771267,0.39646873,0.3709858,0.4111995,0.41195875,0.48325232,0.4942674,0.48357925,0.38818946,5
0.41468775,0.36046976,0.26980335,0.24580565,0.31368923,0.3815157,0.42519802,0.40777427,0.4526748,0.44140127,0.428379,0.3997718,5
0.3301203,0.23675722,0.24502371,0.29260102,0.3026052,0.30483904,0.41848305,0.5266016,0.54637617,0.4297768,0.40207213,0.35963503,5
0.32395205,0.27942577,0.2873975,0.33885846,0.29865327,0.31845993,0.37477738,0.39888883,0.49173468,0.5391472,0.5176361,0.401153,5
0.3872008,0.32938948,0.37789056,0.2802002,0.28919348,0.3466986,0.30398315,0.32316014,0.37137443,0.458746,0.5381434,0.4880132,5
0.2610343,0.22274263,0.23460728,0.21702461,0.2556107,0.34793153,0.3669177,0.39777166,0.42469317,0.49230886,0.5724059,0.42971373,5
0.5070881,0.43859828,0.3407335,0.37615597,0.41464904,0.3893121,0.38474464,0.40623122,0.50853276,0.4842359,0.50880235,0.5543769,5
0.3454132,0.27056497,0.24684988,0.24604535,0.38921446,0.4056063,0.41530558,0.42238134,0.3814932,0.34215048,0.37130517,0.41620606,5
0.37940523,0.27482858,0.2166112,0.2068622,0.2618917,0.31358597,0.37143546,0.3772858,0.3532301,0.37886715,0.45720991,0.41360527,5
0.48928383,0.38683546,0.38316932,0.2893474,0.2755513,0.3267199,0.31250453,0.34764123,0.44638005,0.4933308,0.5440896,0.50081956,5
0.32610705,0.3097312,0.43068844,0.3965265,0.4003133,0.43253258,0.4971098,0.4586974,0.35252252,0.4221082,0.5023484,0.44295293,5
0.277506,0.22013003,0.20504391,0.17244862,0.2930943,0.402205,0.40243468,0.3892627,0.38690278,0.50908285,0.47343326,0.41053388,5
0.32768303,0.27842256,0.26111272,0.3104894,0.39393,0.32073665,0.36420575,0.30326724,0.30428466,0.40333387,0.48104268,0.50803655,5
0.35499415,0.28142825,0.25221863,0.24130061,0.36155978,0.43984288,0.41560724,0.4421108,0.45799896,0.4475738,0.4115899,0.4130748,5
0.30297127,0.24537203,0.24667151,0.29132232,0.33472487,0.3688368,0.3902783,0.40552202,0.47088778,0.44639733,0.56970483,0.44700623,5
0.37846965,0.35543942,0.31610972,0.26407963,0.28795367,0.36547476,0.441288,0.44033307,0.5130926,0.5029039,0.5084218,0.47446576,5
0.28866246,0.28943822,0.2933306,0.3669338,0.36547053,0.37565115,0.4819375,0.45736232,0.49370182,0.42577115,0.42567205,0.36079177,5
0.41030475,0.37115157,0.33045498,0.2953303,0.31141913,0.38318738,0.43519172,0.4316218,0.46554184,0.5010433,0.5364882,0.4930332,5
0.3196422,0.3348995,0.37132615,0.35607016,0.35384694,0.41718122,0.41153505,0.4441646,0.48115307,0.49119475,0.41765213,0.35235813,5
0.5351687,0.30601916,0.28833944,0.2735992,0.4384642,0.48314366,0.467252,0.404119,0.42037353,0.49115998,0.5159333,0.7601988,5
0.26696166,0.2526897,0.23351996,0.22196376,0.24646619,0.28294793,0.35968167,0.44405192,0.5176739,0.5006244,0.46503094,0.35418975,5
0.33648497,0.29835266,0.3763908,0.38292772,0.41451,0.4838907,0.41317058,0.41748375,0.3830672,0.3307424,0.3816649,0.37979865,5
0.42169043,0.3886036,0.3589465,0.3535142,0.3896878,0.3824086,0.39661306,0.37846315,0.5071846,0.49250337,0.5201216,0.52653724,5
0.27400544,0.261181,0.27836025,0.22060709,0.27138442,0.35916921,0.39472917,0.5344273,0.55413556,0.4907179,0.50471,0.39281818,5
0.38088465,0.29090258,0.28565803,0.24548715,0.3449914,0.3794949,0.35531637,0.40551138,0.429437,0.44602868,0.47196084,0.5074494,5
0.35820585,0.30787817,0.33095598,0.3229131,0.45713457,0.4344638,0.41293997,0.400807,0.34878245,0.38562867,0.4220657,0.4633233,5
0.19503732,0.18147404,0.19546798,0.19235332,0.29100788,0.33627722,0.38931704,0.4711971,0.459881,0.42361245,0.4386174,0.3183031,5
0.34727296,0.30956307,0.2591398,0.3165275,0.4159946,0.4037945,0.40145645,0.41113982,0.47158122,0.41785493,0.41096246,0.47171926,5
0.25065053,0.2472519,0.25942385,0.2954651,0.35115635,0.37880114,0.41203886,0.3411175,0.36010614,0.4011709,0.4190035,0.40193126,5
0.35489613,0.3087627,0.33927828,0.35433665,0.37194586,0.37502095,0.47007048,0.47365615,0.45194975,0.48203054,0.5234325,0.4298762,5
0.36602446,0.28459284,0.26084188,0.28224432,0.30575925,0.3213431,0.3434354,0.3494693,0.41478738,0.37694675,0.41903672,0.52849,5
0.39174446,0.28514695,0.283151,0.25839433,0.27921355,0.29560068,0.30288565,0.38778254,0.44018194,0.5158612,0.5110078,0.4999807,5
0.42427343,0.3462402,0.3632422,0.36193347,0.34968543,0.36226487,0.43003494,0.49201608,0.46853125,0.44373938,0.49589455,0.5516126,5
0.41308057,0.3197502,0.24284528,0.22811395,0.25057122,0.276561,0.4196385,0.34046084,0.38973123,0.4967062,0.50029737,0.58987725,5
0.40465063,0.32777596,0.39589256,0.37549105,0.52230126,0.49896625,0.3867186,0.3473656,0.40288392,0.54228765,0.43180525,0.41849917,5
0.37704635,0.35896385,0.3865842,0.36760288,0.39370853,0.37111604,0.36257544,0.49696878,0.49471435,0.5408566,0.5181767,0.44103444,5
0.34984246,0.3241128,0.340739,0.3137047,0.3294784,0.40831128,0.4455882,0.5465209,0.52320665,0.45608938,0.33514914,0.32495543,5
0.49114206,0.36293167,0.30093566,0.2567389,0.30473417,0.3872936,0.39469844,0.40533927,0.4696725,0.4826863,0.56676054,0.57121205,5
0.29949108,0.25334778,0.25215977,0.27495217,0.38750935,0.41023883,0.35331514,0.40899822,0.4749336,0.48365733,0.46316674,0.41211945,5
0.3120732,0.20768203,0.20314005,0.22760649,0.260167,0.28702307,0.33320773,0.40975305,0.4616492,0.49099392,0.5217823,0.4206121,5
0.41737318,0.33067763,0.3192745,0.333971,0.4850948,0.5225755,0.48255685,0.46896213,0.5007736,0.57296807,0.50881994,0.46257883,5
0.40492952,0.2576774,0.21479306,0.22253387,0.2728616,0.3515855,0.37070197,0.37921053,0.43756452,0.44440106,0.48048568,0.47305968,5
0.38202477,0.33047736,0.37965986,0.30342922,0.37116164,0.34646448,0.33289367,0.3944803,0.39981768,0.45938128,0.5001261,0.48931807,5
0.3813447,0.35577518,0.36836883,0.3054414,0.43910432,0.47564307,0.43047562,0.44922695,0.40082014,0.42000496,0.47206226,0.5012893,5
0.41138068,0.35680753,0.26671383,0.2464007,0.3125035,0.3668291,0.45947957,0.45334947,0.43901756,0.44052786,0.4329774,0.42046553,5
0.4136404,0.34461075,0.23819728,0.20747544,0.22090279,0.35706466,0.5024489,0.39814585,0.4153758,0.40897256,0.5122717,0.6011453,5
0.31633767,0.27976426,0.30779427,0.2987669,0.40478685,0.46584097,0.5136756,0.50383574,0.49805984,0.45992666,0.35920075,0.3299906,5
0.34891167,0.26045427,0.2334009,0.26666614,0.35473588,0.41954434,0.5154101,0.4711297,0.43164653,0.3491581,0.37135866,0.42854133,5
0.30476534,0.2527485,0.23970005,0.24408127,0.27952152,0.27892044,0.28079966,0.29093105,0.41901022,0.42466778,0.55799556,0.50842184,5
0.3270525,0.22340918,0.31175175,0.29263973,0.29312244,0.3761831,0.41611728,0.6547262,0.55626583,0.48925322,0.5716116,0.48210466,5
0.3011097,0.25999874,0.25059617,0.23500882,0.30949497,0.3307966,0.36750197,0.4011779,0.44424996,0.5206336,0.5509104,0.43604043,5
0.40152642,0.35204932,0.34327698,0.39017227,0.40845382,0.5478281,0.44278768,0.39307374,0.31368133,0.32094675,0.3814011,0.42433608,5
0.31417024,0.25774255,0.28640097,0.32338935,0.40999064,0.44530573,0.45650262,0.5222283,0.5547221,0.50364774,0.43001127,0.34706634,5
0.38287446,0.36956558,0.33745608,0.28607827,0.37901813,0.45664015,0.48421922,0.47721192,0.42303333,0.42567185,0.4573121,0.46168816,5
0.3005277,0.28269204,0.2490967,0.2611339,0.3020587,0.41587538,0.49118263,0.49302799,0.5450833,0.5149323,0.44451892,0.38792247,5
0.36663762,0.2829837,0.27535084,0.29644057,0.34726882,0.37773263,0.376594,0.41923162,0.46698108,0.41593358,0.46894842,0.4856387,5
0.311761,0.30339682,0.2918286,0.31000698,0.41260946,0.47275308,0.53146845,0.41470483,0.45954463,0.44460133,0.378101,0.368319,5
0.25438106,0.2382672,0.253481,0.23775531,0.24450961,0.32432738,0.42696625,0.50201064,0.51022416,0.47511148,0.42810515,0.3628356,5
0.32581833,0.2927073,0.25325343,0.2886769,0.3340434,0.33296055,0.36571753,0.4235177,0.51084226,0.56228364,0.47730044,0.3885135,5
0.32987937,0.2448179,0.23401201,0.27209082,0.2924509,0.30352023,0.3584038,0.35338265,0.47160828,0.49190658,0.54910505,0.50271577,5
0.3703241,0.3670996,0.30673084,0.32250327,0.3599444,0.30964848,0.40402192,0.38392222,0.3981896,0.3800711,0.3352485,0.400968,5
0.40177956,0.32992056,0.3281024,0.2993565,0.30281448,0.34244484,0.32433483,0.40176028,0.4807112,0.51741004,0.5305941,0.479297,5
0.33328426,0.26347175,0.29778674,0.2617958,0.2892968,0.30501074,0.32261622,0.37697878,0.4645926,0.5041275,0.47562096,0.44057146,5
0.4352222,0.4045238,0.30548248,0.21395603,0.2396578,0.28758636,0.35831562,0.30089897,0.3718687,0.4491028,0.50553644,0.5584921,5
0.31547,0.2336692,0.22894679,0.22373189,0.31617445,0.36504278,0.40106025,0.4556194,0.530549,0.4870331,0.48022172,0.47674048,5
0.34296322,0.28577182,0.21629667,0.23038809,0.28378874,0.3777195,0.41552788,0.33060414,0.34026027,0.44904634,0.58123475,0.544984,5
0.38052973,0.2969767,0.29908025,0.4078591,0.4826298,0.42741984,0.34043834,0.3526621,0.4879243,0.51346207,0.48148376,0.45610607,5
0.3266076,0.2663916,0.25305673,0.25026482,0.31433672,0.31761247,0.38136548,0.37579957,0.4935216,0.57708955,0.55947477,0.4604561,5
0.29307297,0.30133954,0.3561586,0.2914032,0.35031062,0.43373016,0.55883706,0.47812164,0.41007313,0.40345803,0.42753816,0.36471692,5
0.39793006,0.34796023,0.35468897,0.31119463,0.39482042,0.3932393,0.33245164,0.358434,0.43268183,0.5211823,0.42420352,0.39280272,5
0.3016204,0.24261956,0.27392244,0.2542018,0.29747036,0.29617155,0.3958973,0.48351255,0.5058364,0.53765285,0.52734804,0.4492228,5
0.33256188,0.2844856,0.2203295,0.22414035,0.3270076,0.32440025,0.3383073,0.32170412,0.3872538,0.43724108,0.482132,0.48049924,5
0.26764655,0.24062599,0.28139317,0.26737335,0.350493,0.34790343,0.35811764,0.38108027,0.41481322,0.4847149,0.4879618,0.41612753,5
0.33988973,0.27212173,0.25011197,0.27185616,0.29379344,0.36762318,0.4228715,0.45705232,0.55260915,0.47575194,0.37843543,0.392879,5
0.37348828,0.26227018,0.20586136,0.22296838,0.26352715,0.30173233,0.33274502,0.36920118,0.50528955,0.50028867,0.4526796,0.51194775,5
0.36732212,0.4021328,0.33692315,0.22549734,0.19677706,0.22290085,0.20502251,0.20706575,0.2952834,0.39168933,0.45096865,0.39356205,5
0.3851074,0.32284096,0.29085,0.23843306,0.24959254,0.37465176,0.34020147,0.39375684,0.4489987,0.40004647,0.56068605,0.5041206,5
0.24318872,0.21179399,0.15726124,0.15115091,0.22523615,0.30826965,0.36559808,0.3840225,0.41986164,0.47759762,0.47541967,0.3689146,5
0.5331132,0.33208594,0.3348841,0.3757428,0.43225673,0.32663274,0.313575,0.29286206,0.23790114,0.2680189,0.42398366,0.6034873,5
0.35547417,0.27116364,0.32368666,0.33722258,0.40963158,0.44396114,0.37888175,0.40074334,0.39901274,0.38611427,0.43489358,0.44917792,5
0.33742338,0.3146932,0.27910706,0.3065983,0.33795452,0.3598099,0.41162738,0.3619654,0.3905821,0.34997004,0.3663724,0.41460386,5
0.36897108,0.3061254,0.28909242,0.28072885,0.4146707,0.44104174,0.44576442,0.4670848,0.5025693,0.55339205,0.45234072,0.426666,5
0.2970388,0.20300008,0.1938676,0.20301662,0.22876215,0.2757016,0.32546872,0.34350413,0.46385863,0.5262011,0.35926795,0.41141316,5
0.4279448,0.3751388,0.35622647,0.39433134,0.44208032,0.45823047,0.48795483,0.50041014,0.47779825,0.5408867,0.6675459,0.597191,5
0.35825807,0.2544858,0.20450617,0.21138752,0.23363376,0.435887,0.43828136,0.37747824,0.41025358,0.5181598,0.50231427,0.4078093,5
0.35377085,0.33469784,0.32865462,0.31920505,0.3117611,0.3219367,0.34947765,0.3433406,0.3322801,0.37435168,0.4089019,0.47430265,5
0.4636943,0.40959775,0.37450704,0.3040485,0.35328555,0.375024,0.39608395,0.38534182,0.42657253,0.53813624,0.45808432,0.47090942,5
0.34602937,0.30572224,0.2698004,0.23650424,0.33710456,0.38763964,0.3618953,0.3549844,0.4367237,0.49775928,0.48436183,0.5179735,5
0.31878868,0.33772978,0.40281832,0.44189408,0.49199334,0.41732493,0.42307884,0.41631934,0.49012932,0.47889742,0.49513665,0.4569213,5
0.38483036,0.30905923,0.23881218,0.2199342,0.20959021,0.30271992,0.41377774,0.47446996,0.5212539,0.43707687,0.40386134,0.37337247,5
0.4128616,0.39299634,0.23738419,0.22485352,0.33633423,0.3287162,0.33161628,0.39520654,0.50085294,0.5122443,0.5232394,0.47595483,5
0.4657191,0.40614188,0.32396048,0.28205967,0.3443251,0.45694837,0.5150908,0.51857054,0.45642442,0.3894871,0.4453482,0.57986325,5
0.26001814,0.24249649,0.22524606,0.22676581,0.28417423,0.35387444,0.44891524,0.4405431,0.472679,0.50043494,0.4496172,0.34239694,5
0.30925605,0.27788836,0.28353533,0.3047032,0.3532824,0.3576077,0.5072939,0.56307745,0.56229436,0.4592045,0.39522493,0.3868184,5
0.35988975,0.28385353,0.25966808,0.29908746,0.4034509,0.43731263,0.40076977,0.4196943,0.4868952,0.49241492,0.4873957,0.45626187,5
0.40674514,0.33521408,0.32974046,0.2966434,0.33452594,0.4343343,0.42593595,0.45297217,0.4666323,0.49989164,0.53311116,0.4709757,5
0.40465072,0.3073998,0.27599207,0.32278776,0.42091572,0.35318843,0.33000195,0.37186685,0.39569074,0.48691142,0.4920591,0.49260354,5
0.37548432,0.2842191,0.26993963,0.28301033,0.3509301,0.41911283,0.40573633,0.39019766,0.436793,0.5178084,0.49243012,0.4475278,5
0.30122152,0.20487767,0.19428413,0.20099959,0.29205364,0.35990682,0.31582534,0.33366835,0.44499302,0.5377107,0.6227269,0.47609928,5
0.424281,0.3794756,0.36674508,0.3541587,0.39287776,0.40513563,0.4100669,0.34240577,0.36771712,0.40657547,0.5116843,0.51331794,5
0.37694958,0.293931,0.26828003,0.25740808,0.3483589,0.39389265,0.37042105,0.39479128,0.46578684,0.51361626,0.51246595,0.5122966,5
0.3129941,0.26490787,0.2930332,0.2793128,0.28094837,0.29597917,0.31930786,0.40224466,0.51285964,0.5390796,0.4966556,0.41538104,5
0.32883394,0.25351927,0.25056005,0.21514015,0.2173837,0.28836,0.37203604,0.4795152,0.42646396,0.38140774,0.42145398,0.39881805,5
0.33422092,0.20832051,0.22463608,0.28832003,0.4278333,0.3363945,0.33026963,0.41801333,0.49167076,0.4065227,0.32305825,0.39970043,5
0.33709872,0.30516002,0.27491552,0.27455008,0.30161643,0.31108075,0.33825633,0.3838702,0.48457205,0.54741305,0.49367407,0.4510096,5
0.26550797,0.21906437,0.21532363,0.19760844,0.2874218,0.3076995,0.45645115,0.52605855,0.49974087,0.53923476,0.5040156,0.3767732,5
0.3253669,0.22532395,0.20991917,0.24321578,0.30017027,0.2815512,0.31980872,0.39212346,0.45737672,0.52624273,0.5397157,0.44623,5
0.30260834,0.24008259,0.20547636,0.25020984,0.40474832,0.32347503,0.31673172,0.3232354,0.50451595,0.61011016,0.47680444,0.4343079,5
0.3437336,0.3524887,0.31619218,0.23868915,0.20283096,0.3117859,0.3717633,0.47759488,0.43716368,0.36383837,0.38309404,0.3498636,5
0.40198147,0.36999056,0.37145224,0.34806612,0.3240087,0.3754768,0.41685313,0.4691849,0.47357696,0.49730065,0.52253294,0.5075951,5
0.29775053,0.28001648,0.3986803,0.34051505,0.30550826,0.3483127,0.34067303,0.41988465,0.46042958,0.62373155,0.6460132,0.40991157,5
0.3654895,0.25152135,0.23789355,0.22094922,0.34751624,0.38060352,0.35962564,0.41189265,0.3554007,0.43404502,0.46031097,0.4599432,5
0.31737697,0.22526558,0.21524473,0.29238707,0.38313013,0.36809978,0.33541372,0.38262874,0.56502575,0.53816545,0.48926413,0.42106786,5
0.345541,0.41405153,0.31846973,0.26419598,0.33472136,0.37011984,0.3099146,0.36620834,0.4091308,0.40665716,0.40987507,0.39390713,5
0.53114504,0.41511548,0.36142197,0.31514224,0.43646514,0.4005248,0.35180235,0.38210735,0.43010455,0.4821404,0.53460264,0.5585771,5
0.330863,0.21778162,0.2209878,0.20626813,0.2191269,0.23410347,0.31332338,0.42562902,0.4641244,0.4644519,0.48270512,0.45492613,5
0.3102267,0.29187426,0.2654457,0.24199149,0.34282145,0.43490827,0.43674612,0.41822156,0.42988482,0.46299803,0.44659045,0.36298496,5
0.39863306,0.32846913,0.344543,0.27038214,0.3574428,0.46008962,0.37967435,0.40521586,0.39535433,0.45312148,0.57330304,0.5061836,5
0.36935958,0.25725892,0.2113422,0.25474626,0.26444346,0.26782462,0.267717,0.38209388,0.56335884,0.54941267,0.402329,0.37836015,5
0.32690763,0.27242506,0.26675045,0.24674258,0.2605425,0.34272978,0.42711595,0.4630803,0.43881217,0.44228292,0.48129725,0.42857927,5
0.25549024,0.25676006,0.28845236,0.30830202,0.3193113,0.32847106,0.42486098,0.42378533,0.43957987,0.46419358,0.41992086,0.30495545,5
0.29919127,0.21209016,0.175017,0.20154707,0.26050588,0.34982502,0.40860438,0.37494594,0.48153707,0.48878935,0.39221746,0.32652766,5
0.27755266,0.24030612,0.24809593,0.30058172,0.3402267,0.44856662,0.3813167,0.35902286,0.40889364,0.4776182,0.4501258,0.33221927,5
0.3790604,0.4429439,0.420835,0.3766626,0.49601254,0.48350504,0.44320458,0.4064423,0.44195276,0.44052765,0.40475574,0.43304354,5
