0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
-257.99414,109.65267,-25.526834,43.52195,-38.780575,-13.042713,-25.215313,-22.277456,-17.389948,-9.685065,-9.080937,-18.058325,-5.31281,-6.660955,-3.5840974,-16.223524,-5.2108827,-7.517162,-9.119782,-7.1035657,-9.366678,-4.783749,-9.830075,-0.20468798,-2.2036722,2.1749191,4.53595,1.6675802,2.6141796,1.3049077,3.4966204,2.0731025,4.1191792,1.7652569,1.4278021,0.80436295,1.9050679,2.4323568,0.6581297,1.0706471
-293.24777,113.28983,-24.648893,33.65238,-48.533382,-4.3943396,-30.546473,-20.66806,-16.575378,-9.908035,-6.929795,-17.76173,-3.8094754,-7.4928865,-2.002793,-18.142813,-5.4429398,-6.6065784,-9.014222,-6.42239,-8.202142,-3.683759,-10.829592,-3.0397487,-7.632572,-3.2668645,0.81681013,3.1256728,7.254847,8.046917,8.458063,2.2923934,2.7642257,0.24936253,1.5504779,1.131012,1.6631864,0.40433583,-1.4756423,0.44187686
-247.54144,133.21338,-43.16985,43.903385,-34.915943,-15.957544,-23.177454,-27.79008,-16.488024,-12.076036,-8.23279,-15.292364,-7.5696316,-3.262393,-4.414242,-16.760817,-6.22053,-7.9430356,-7.240395,-7.514188,-8.569287,-4.5812783,-12.598438,-4.31844,-6.136524,-2.2690363,2.102805,2.391827,4.811971,3.2529693,4.546453,2.829349,5.3595896,2.817514,0.80643564,-1.1774656,-1.1953738,0.7336572,-0.10349026,0.19911918
-267.78265,124.27855,-31.330545,35.190155,-42.91896,-9.064766,-26.079,-25.541258,-18.040014,-10.369252,-6.519497,-17.17285,-3.305127,-6.110083,-5.2569447,-15.166571,-5.1891394,-5.6339626,-7.264354,-7.2249727,-8.631394,-2.8836148,-10.125204,-3.9990804,-7.311297,-5.3438826,-2.1494596,-2.0009587,2.2354715,2.5272174,4.8432336,3.724525,5.2221446,2.758381,1.9838042,2.2531662,2.6977987,4.8085103,4.013784,2.8110392
-276.6084,92.796974,-29.4429,54.705227,-34.045437,-10.683619,-32.523445,-19.886198,-13.974494,-14.077939,-4.745498,-16.361555,-7.2699366,-7.896664,-0.076041676,-16.252449,-6.2166634,-2.7324812,-7.7401133,-5.6957607,-9.043086,-4.0441175,-12.219051,-5.696601,-8.993839,-7.670059,-2.003654,-0.16171576,6.06339,5.29398,6.4867873,2.1217427,1.9930723,1.3959631,1.6941091,1.7174442,1.9971678,2.0670621,0.98579717,4.73008
-289.05698,118.31978,-30.350948,45.84148,-37.530483,-11.541333,-28.444517,-19.843136,-14.602207,-13.716764,-10.329499,-18.23764,-3.4578104,-8.428453,-3.8683536,-14.296022,-6.626597,-5.812624,-8.071005,-5.479696,-6.908118,-3.0905888,-8.251989,-2.0379574,-6.1357036,-4.229755,-2.751151,-2.6105578,0.19591893,0.7784859,4.4503202,1.6991506,4.578892,3.6460586,2.9792182,1.3409805,-0.014121384,0.5119082,0.36390966,1.660911
-275.11688,105.821236,-32.43598,53.840683,-40.78725,-12.329208,-27.4459,-19.33616,-13.90089,-13.015975,-7.5789843,-18.725416,-6.852283,-7.537845,-3.8842323,-16.630817,-5.734293,-5.4444904,-8.310974,-5.8666034,-6.9389644,-4.874618,-11.837903,-4.5600047,-8.335497,-3.687459,-0.8736022,0.37610674,4.3058314,2.30021,3.8913713,0.49845243,1.7705033,1.3703526,3.2881846,3.657159,4.355129,3.1285908,1.1128607,2.481847
-264.06128,115.8472,-38.70634,52.487198,-39.63623,-13.601909,-33.20135,-19.530066,-12.958044,-14.054502,-11.5167055,-17.012272,-6.289829,-6.229962,-0.09112722,-19.246273,-5.6804123,-5.9912887,-9.335755,-7.4363275,-7.936037,-5.1595626,-11.152295,-1.1796441,-5.522995,0.22396462,1.9428085,1.6112304,3.4431248,2.4430375,3.4308603,0.34206367,4.943818,3.3470583,2.9972093,-0.58374333,0.067336,1.2379761,1.3745505,2.8641982
-283.30844,119.6068,-40.208923,45.033527,-40.413136,-9.54335,-29.867905,-20.93622,-14.093363,-12.73063,-7.7911634,-18.061852,-6.1773343,-8.006522,-3.8488357,-17.222878,-6.683104,-6.0702753,-8.494429,-6.4427567,-6.903122,-3.8162677,-10.297498,-3.512427,-7.6717615,-3.4166245,-0.9594727,0.750563,4.897851,5.0091805,8.3308935,5.553422,5.9640617,3.5851543,2.7091315,0.4925105,1.7437625,2.0121868,0.86987394,1.2255117
-252.48709,112.642,-34.579323,47.30154,-40.13344,-6.6748157,-27.710085,-21.10186,-16.35185,-11.340071,-7.740969,-16.963692,-4.321001,-7.1214795,-1.441405,-16.773775,-6.143876,-5.505801,-7.7510076,-7.3018274,-7.297716,-4.576529,-12.295254,-2.6361609,-8.660221,-5.188947,-2.1814823,-2.0185559,1.9123441,2.9109826,5.14387,1.2007278,3.9731839,3.4040284,4.6170726,3.346177,2.4288929,1.1191653,-0.24677144,1.7964833
-259.6664,124.57529,-43.103603,47.178207,-41.972355,-13.5708065,-27.020103,-20.574175,-11.715876,-11.220352,-9.85714,-18.383184,-6.0685625,-6.86757,-6.16665,-17.2665,-5.9176164,-7.5050645,-8.485853,-7.861018,-6.787008,-4.6261706,-11.397158,-2.4430056,-6.9640703,-1.2413213,2.4953825,3.4421237,7.3720465,6.0045776,5.8704944,0.96987724,2.011485,1.6210537,1.888267,1.4267892,0.90252185,-0.6511887,-1.2665321,-0.019429585
-249.68199,116.625145,-36.178726,43.90519,-38.98956,-14.957904,-27.854862,-19.151594,-14.544312,-10.784612,-9.4037895,-18.704733,-5.445972,-7.4358253,-3.187261,-16.756405,-5.1181765,-5.2991114,-9.813587,-5.332975,-6.1355352,-4.6112504,-9.139367,-1.5771435,-5.2058954,-1.4466542,0.30147135,0.6092367,2.5130181,1.986129,4.5790296,1.7192413,4.2564044,2.969766,2.351656,0.6122298,0.56691927,0.20020564,-0.41010597,0.7241325
-279.3074,121.06325,-21.179737,39.515236,-39.688976,-13.457494,-23.029198,-23.608112,-13.782274,-12.110521,-9.557718,-15.021518,-5.304796,-4.253053,-4.936868,-15.777355,-6.261281,-7.221529,-8.203628,-7.4683666,-7.8868847,-6.5928597,-13.078372,-5.8824153,-8.633202,-3.1981852,3.089958,4.7330904,7.5779095,7.370712,6.846179,3.4608908,5.667602,4.0217786,2.4395323,-0.67961687,-2.2989848,-1.3477833,-0.120966844,0.7102129
-267.7016,122.5213,-33.71436,34.002075,-36.177803,-14.583618,-32.066967,-20.597342,-10.748942,-10.841409,-9.565331,-17.538435,-5.309588,-6.9592977,-2.1207142,-15.0438175,-6.2729244,-5.9678807,-10.990122,-6.402577,-7.915405,-4.4054723,-9.038978,-3.704222,-6.05559,-3.047439,0.3233195,-0.1451969,2.6678693,1.2329063,2.1288664,0.83656764,3.4400344,2.6379874,1.6609085,0.61948234,0.4721483,2.3678281,3.2243307,3.697115
-309.53717,127.3796,-30.444456,34.002296,-26.081614,-28.991816,-20.833681,-29.031372,-8.698557,-6.9506464,-8.036977,-13.465599,-6.087187,0.49811488,-10.360701,-13.360978,-8.523857,-5.1797695,-5.517294,-10.298152,-1.4640524,-2.658531,-10.317016,-2.2965455,-8.737147,-7.6345687,-2.3791928,-5.371012,-0.28512374,0.5267634,1.1854371,0.25712284,-0.021534847,0.859625,-1.6829523,-0.5616635,0.79888,2.5359714,4.6043797,5.0005
-296.12045,97.29364,-16.759024,40.69837,-28.797161,-11.481361,-31.559025,-21.739046,-14.903081,-12.93692,-6.2487125,-16.925346,-5.21118,-5.391379,-1.847242,-13.234375,-7.9943695,-5.0037646,-7.848473,-6.417385,-7.354735,-4.027541,-9.72449,-3.5278573,-5.565404,-4.5009847,-1.8261528,-3.1367302,-1.0772069,-0.71693635,2.714054,0.5821993,2.7038805,2.8979704,2.1508665,2.56652,2.5010428,2.947602,1.8464308,2.3097248
-308.29196,102.69154,-26.615368,44.221855,-36.05542,-8.644982,-27.111567,-23.311308,-15.027873,-11.862593,-9.506108,-18.479746,-4.949089,-7.2048564,-3.006236,-15.544056,-7.297392,-5.613377,-9.71528,-7.3102136,-9.352625,-5.944055,-9.866811,-1.632341,-2.196734,1.2355193,3.3790936,1.4431092,2.7466571,2.0166419,5.0015693,3.9226322,6.1982417,4.067929,1.9525473,0.098515876,-0.14078832,1.1165465,-0.2385779,0.17250411
-251.59811,108.96498,-30.79384,43.54301,-44.435925,-10.047404,-26.20577,-19.62568,-18.63161,-9.476263,-8.978852,-16.293772,-3.49302,-7.246254,-0.46215132,-18.850435,-5.615526,-5.872505,-9.591281,-6.4458985,-6.5625978,-4.519996,-9.680284,-2.44101,-8.197789,-3.5925536,-4.383709,-2.4805202,1.267752,4.0335145,8.406476,5.8272266,9.499673,4.755892,3.5278676,1.2637621,2.3806467,2.717163,0.8178073,0.85855585
-299.95004,106.127686,-27.13045,49.07788,-30.149271,-12.926412,-29.894394,-17.806036,-14.135202,-12.775604,-10.58382,-18.926622,-5.2356086,-6.651037,-2.209127,-15.498053,-5.7733583,-4.49358,-9.530087,-6.6033645,-5.6610003,-5.3685174,-8.501372,-1.1633778,-7.10254,-3.262484,-3.9304545,-4.656433,-1.4182119,-0.9411432,2.6497102,0.6454984,3.7411823,3.6321242,4.936776,4.4264374,5.8132596,5.4241757,2.8797746,2.0032575
-289.67776,100.031494,-20.380077,47.16714,-34.91042,-13.587874,-26.907488,-19.496185,-15.101734,-13.47843,-9.387343,-16.447971,-5.339271,-8.157324,-3.2463033,-14.606808,-6.197084,-5.8292418,-8.396275,-5.955744,-7.74201,-5.167154,-10.920053,-3.5968516,-8.085464,-5.4598203,-2.0613708,-1.9707265,3.0678422,4.2874074,7.2038546,3.788104,4.621062,2.700895,3.0284593,2.5742176,1.4678196,2.2290323,-0.052064374,0.41933584
-269.5631,113.90655,-28.82035,49.202496,-42.78636,-19.384565,-27.578367,-17.796291,-17.211105,-12.4267,-7.401461,-15.251612,-5.479224,-6.9710493,-1.427021,-16.871483,-5.2327766,-6.0240774,-8.354146,-6.803949,-7.8447466,-6.326863,-13.705632,-4.341849,-9.9624,-3.8184035,0.32422566,1.5632474,6.7313,7.310453,9.909799,4.405462,4.7615905,1.0645813,-0.2908105,-0.45390588,1.6480459,2.298315,1.1698871,1.8472083
-262.00293,119.50062,-22.007404,42.414345,-30.448406,-17.387522,-26.044397,-27.06116,-13.912551,-10.261834,-13.4716215,-16.97179,-6.231193,-5.468844,-3.65923,-13.837565,-5.345917,-6.167976,-8.51713,-6.690798,-6.9743047,-5.6892495,-10.401333,-4.695018,-9.124613,-6.3861284,-2.1065862,-0.35885358,3.6009693,4.591146,5.5665927,3.0029004,3.69693,2.6752315,3.7318838,2.2073636,2.247043,1.9605457,0.16091982,1.7281464
-242.12958,112.77977,-49.464184,43.167088,-37.831142,-7.762759,-32.211163,-23.161327,-11.81623,-10.909627,-9.955545,-17.685629,-5.1363707,-6.073758,-2.6603396,-19.270641,-5.7308087,-7.3152843,-10.59286,-5.287841,-6.3402305,-3.970559,-7.9895077,0.97024715,-4.1533566,-0.117579594,0.5614704,0.34840196,3.1870806,4.381945,8.242184,4.7951236,7.4338427,4.117727,3.1654906,0.49730697,-0.5050428,-0.97573924,-2.3609948,0.3109465
-324.44333,102.46942,-25.04079,42.159622,-32.538414,-12.927361,-32.358543,-19.796688,-16.623768,-13.061047,-7.506817,-16.888712,-7.6627116,-8.327966,-1.894979,-17.199057,-6.655909,-5.1886926,-8.147491,-3.930616,-5.5719247,-2.8798895,-7.4808993,-2.4305305,-5.9330654,-2.7016711,-1.909272,0.12992854,2.5232048,2.1479557,5.049945,1.2285686,3.1422536,1.3844522,2.1916249,1.7003663,1.762386,1.7258805,0.5753092,2.4202642
-267.17264,116.0944,-32.253796,60.716827,-39.60019,-20.269808,-26.052908,-20.778158,-16.830242,-13.661957,-9.293346,-16.132528,-3.7753522,-6.3295293,-2.6357095,-14.450055,-5.9335675,-5.8587556,-7.5618696,-7.985401,-8.296437,-7.6184835,-13.18709,-0.7815581,-7.5959334,-2.6292608,0.76803595,-1.4338527,3.694687,3.7219245,7.6205225,5.236609,4.9992456,0.60534924,-2.4998884,-2.340742,1.3189456,4.1412106,3.575427,1.9406688
-300.78226,103.14188,-20.374443,45.747234,-33.175785,-9.117007,-29.161194,-19.71302,-15.745047,-14.039256,-10.207355,-19.316404,-5.2901855,-6.739798,-2.3181434,-16.730947,-6.35377,-3.2159324,-10.20192,-6.10273,-6.1351275,-7.0111933,-10.616957,-4.5131707,-8.33632,-3.6528049,-1.8208485,0.73785865,3.671785,3.3876996,6.047709,1.8845074,4.452208,3.1570787,3.513023,2.1365623,2.317811,3.5616515,0.935487,1.3692323
-252.68445,107.719086,-28.645166,45.367558,-37.972248,-8.712326,-29.514874,-21.460857,-17.267242,-12.550034,-7.62062,-17.757523,-4.5386653,-7.7288995,-2.3544672,-16.155548,-5.8708644,-6.6481276,-9.874942,-6.4932084,-10.276138,-5.3110414,-9.186106,-1.1766186,-3.431683,0.7922119,2.214263,0.3966547,3.134945,1.7170812,4.731523,2.5839593,2.873944,0.7014409,-0.019399699,-0.4654244,1.6659306,2.7858198,1.7145442,1.6207155
-245.38884,113.05114,-36.039097,52.475327,-41.345783,-8.343049,-33.45561,-22.769201,-15.6869545,-13.455436,-8.163323,-17.279448,-5.4048343,-7.482423,-0.41174766,-16.989779,-4.6886096,-5.744591,-8.90503,-6.4185596,-8.772431,-4.0831923,-11.566961,-1.6943127,-5.827126,-4.0398145,-1.6838646,-3.109512,-0.0976873,0.6823794,3.5689168,1.079776,3.1129339,2.3309388,2.459341,1.707498,3.6240206,4.528792,5.4832373,5.5727363
-254.09502,131.83191,-41.481205,57.291622,-21.867517,-18.829,-34.843033,-20.350819,-13.510456,-15.82401,-13.048582,-15.541323,-8.642898,-6.8673887,3.1847196,-15.637854,-7.1747193,-6.4267845,-7.84174,-8.052788,-8.55438,-3.3501666,-12.650432,-3.541251,-7.9812,-6.8281107,-4.041424,-6.3390193,-3.6097326,-1.4914205,1.7370534,2.8483303,8.098198,4.961306,5.127942,1.7971282,1.7304819,5.0347447,4.7918935,7.335641
-277.6988,122.13536,-28.155762,32.41806,-43.706932,-12.676788,-25.454016,-22.549994,-15.188309,-9.225281,-7.288594,-17.471096,-4.151148,-5.528846,-4.22671,-15.182489,-7.0764947,-6.448729,-8.050895,-6.927554,-6.3657393,-4.141441,-10.383003,-4.4747643,-9.324236,-5.3683443,-2.5117533,-2.1963835,2.220404,3.0939317,5.474824,3.6976645,4.9109173,3.923183,3.2650435,0.30315864,0.71052796,1.579549,2.4815435,3.7620618
-322.41052,118.12406,-24.975573,28.983736,-32.664978,-17.26633,-19.937765,-23.750364,-11.389957,-8.296101,-9.9458685,-12.204068,-5.4676723,-5.167936,-6.1001368,-14.360412,-5.594328,-7.1487856,-7.7681613,-6.9895163,-6.411013,-3.300364,-8.55026,-2.0875392,-6.090084,-4.7123933,-0.5960476,0.98064405,5.233745,5.048728,5.262254,1.5349197,1.9026759,1.7380639,1.4708511,0.856912,0.9067336,0.08115971,-0.49349204,1.3812798
-306.42352,100.459816,-25.314516,48.720844,-33.12286,-16.750786,-25.117796,-17.414507,-9.490626,-12.486067,-9.769811,-15.978705,-6.629581,-5.9673815,-5.9856586,-16.178593,-6.368463,-7.763385,-8.838112,-6.265748,-7.346974,-5.1153817,-8.191401,-0.37089384,-3.1939812,1.6160873,2.7576475,2.2458072,5.413102,3.7720435,6.1609635,3.3017745,3.2404227,2.0172684,1.2306788,0.05894039,0.2882767,-0.9036199,-1.8494489,-0.7394149
-248.85707,125.45742,-40.314865,56.418324,-37.60953,-14.635917,-26.742952,-21.497147,-16.323524,-13.648469,-9.784706,-17.415173,-5.9502254,-7.1700773,-2.185687,-14.327751,-5.7891426,-7.4023566,-7.3995028,-8.096734,-6.661104,-3.5657299,-11.92639,-2.1924605,-9.908336,-5.448772,-2.86105,-3.0805707,-0.39493686,-1.610504,2.0693562,-2.0985308,1.6743311,1.9369891,4.8513856,6.8260055,8.464836,8.433786,4.62621,3.810897
-261.9093,106.55085,-33.618664,58.696194,-41.08476,-14.193081,-27.675596,-19.493992,-17.394608,-12.851984,-9.050226,-17.556952,-5.2968855,-7.8679347,-3.0857954,-17.371962,-5.082824,-7.2175446,-8.090033,-6.015742,-8.940035,-5.2358346,-9.597319,-1.64993,-7.295302,-2.547474,-2.3220356,-0.7147632,5.161172,6.48886,9.969975,5.974644,6.226418,2.8719914,2.84549,1.8368984,3.0981526,1.8943503,-0.5692249,-0.89049625
-254.40567,122.16842,-35.740616,41.301254,-36.999542,-16.364286,-32.17393,-22.438292,-13.711613,-12.238619,-9.912681,-16.59526,-2.7127178,-4.8086963,-2.236535,-15.077476,-7.853093,-7.0946026,-8.818446,-8.05878,-8.231657,-3.7088184,-10.654808,-6.511494,-8.455239,-3.9602432,-2.251306,1.4068316,6.2483845,5.950187,8.949834,5.071576,7.1505733,6.7112827,5.3358526,3.1518734,-0.4322982,-2.7511883,-1.4827653,1.8825402
-252.09402,101.39906,-27.556103,50.642216,-37.632935,-9.939942,-27.44435,-18.700613,-15.504074,-12.687012,-9.968123,-18.505274,-5.894684,-8.650371,-2.80042,-17.049385,-5.787003,-5.1729145,-8.898007,-7.0064735,-7.3274193,-5.0531044,-10.536468,-1.6408818,-6.8270197,-2.5313199,-1.3191577,-1.807615,1.8805054,1.8186253,4.3581157,1.5294687,3.6375933,1.7222881,2.537512,1.4143156,2.5448613,2.7488,1.2061808,2.5420687
-300.24832,91.085976,-13.311105,39.79443,-42.720737,-2.1467059,-33.80412,-17.059696,-14.933238,-13.286783,-5.377151,-16.718313,-2.2644894,-7.6776237,-1.6983172,-16.00868,-6.6236706,-5.7721276,-9.584579,-6.3995643,-6.132675,-3.0906258,-8.967626,-0.77004826,-6.782049,-3.4595006,-2.2366168,-1.9491062,2.81414,2.8042135,5.871725,2.4261098,4.4443245,2.361646,1.1768674,-0.9140119,-1.6517485,-0.44102362,-0.029040419,2.130791
-285.7591,114.53944,-22.918055,49.27581,-36.109413,-13.402251,-36.07477,-19.268087,-15.393822,-11.6243515,-8.071756,-18.085545,-3.9646187,-6.755157,-1.4719105,-16.870697,-3.9866922,-3.8625598,-10.677326,-7.9503527,-7.256163,-5.003919,-10.026966,-0.06491816,-5.1148086,-1.8842878,-1.9534919,-4.686051,-2.3989635,-2.913334,1.165815,-2.0768585,-0.66361076,-1.0725102,-0.065786675,1.9384795,4.0848103,4.598495,3.9129493,5.0281496
-262.80643,117.8593,-33.901817,39.291275,-36.833385,-10.182842,-24.7204,-21.136034,-15.730079,-12.29508,-6.9208784,-16.94545,-6.659391,-6.5048575,-3.336215,-15.543231,-6.577394,-5.4002194,-8.001874,-7.289466,-7.1140604,-3.5566924,-9.9346,-2.8243089,-6.087625,-3.4454064,-0.684739,-1.5891101,-0.43826804,-1.101081,1.3960893,0.2685776,4.61461,4.615931,4.849306,3.983553,2.4631283,2.8153052,2.1409688,2.5903957
-297.10883,106.89697,-37.31126,49.739346,-39.960255,-6.35443,-33.767414,-19.229952,-11.95398,-13.236267,-8.062547,-18.961805,-4.6495037,-7.8559794,-2.5710151,-16.810026,-5.5350356,-4.554286,-8.964502,-6.0381494,-7.499038,-3.7552016,-8.743625,-1.0530758,-4.260858,-0.5125771,1.2802986,1.9270108,3.4576478,0.9154943,1.4759263,-3.7827532,-1.2404293,-0.19607393,1.9019094,2.18527,2.3254223,2.9605618,3.0263085,3.8240654
-263.57666,107.43548,-30.99112,42.84115,-42.360584,-6.7842045,-32.651344,-21.471062,-14.476673,-12.1964035,-6.049897,-18.770813,-5.107913,-7.181225,-3.1518672,-15.62844,-5.74051,-6.08881,-7.840801,-6.816133,-9.193412,-4.348025,-11.313291,-2.1396267,-4.5643573,-0.16837552,5.105892,4.5141683,6.5049906,3.7677586,3.2886302,-0.5215756,0.46275425,0.08178643,0.102620535,-0.83973616,-0.38958874,-0.06300103,0.7866951,1.9036996
-252.54018,114.456955,-28.912348,56.937862,-37.284725,-14.713163,-30.765797,-19.4354,-16.317535,-15.40774,-8.835516,-15.317411,-5.2124696,-8.179097,-1.6918728,-16.819366,-4.391687,-5.861983,-9.275009,-4.286083,-7.655307,-4.334636,-10.336617,-4.0557127,-8.438669,-5.810262,-4.5649047,-3.7182653,0.3599151,2.4774442,9.1867,8.644831,10.919259,7.3230467,4.7416306,0.7959523,0.27236688,1.0403963,-0.14566863,0.59781754
-270.59714,113.08927,-32.374702,49.452587,-28.485298,-20.783665,-25.726019,-24.21066,-14.941136,-12.133472,-12.93727,-16.699217,-7.8061705,-6.0241637,-1.537773,-16.330755,-7.165053,-5.829449,-9.842591,-7.809963,-8.540881,-6.588572,-10.673879,-1.7859945,-5.0571647,-2.5016518,0.79638827,-0.1555181,3.8784907,4.7811284,6.11272,3.6075454,4.645927,3.8889275,5.2244577,3.258808,2.5386417,1.771186,-1.2689857,0.275845
-266.19238,125.068375,-36.763367,41.49315,-37.247627,-15.361988,-23.007729,-24.49612,-15.285937,-10.285125,-7.310355,-17.02075,-8.227042,-5.355523,-4.3433003,-16.096155,-5.4710464,-3.9682467,-7.101369,-7.305102,-5.2802157,-5.388605,-11.127409,-1.3239113,-7.535817,-2.4223862,0.9994289,0.36404547,4.262224,2.883565,5.240755,0.74126405,1.6617197,0.5336635,-0.23583926,-0.16161811,0.08502907,2.388897,2.4217088,2.894911
-289.66837,111.17798,-36.072163,50.325367,-40.23434,-7.3041863,-29.257664,-19.4833,-13.018997,-11.210612,-8.4935255,-19.016388,-4.3417187,-7.977172,-2.004344,-16.246153,-6.59881,-5.5592036,-9.535275,-6.664593,-7.332456,-5.546575,-10.917989,-2.756665,-6.9189396,-0.97747564,1.195256,0.32516074,2.111207,0.72186023,3.6080234,1.9076045,4.6915584,3.1540253,4.094904,1.7930105,1.3327457,0.94000983,-1.2561678,0.37866998
-274.29883,115.85096,-30.07532,50.929455,-36.413147,-13.578921,-28.39537,-24.12273,-14.870919,-14.354671,-9.975908,-16.39929,-6.523718,-5.5550566,-2.4895678,-15.413954,-5.272375,-6.964779,-8.654619,-6.387012,-7.6699185,-4.7704353,-12.106685,-3.917068,-7.1581044,-3.948853,-0.44584766,-0.9585373,2.4093287,1.9297187,3.8451662,1.0119811,2.9150727,2.887539,2.8899603,2.597379,2.9778714,2.6719644,1.7625625,2.6000347
